	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	三連単:的中	三連単:配当	三連単:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
201251070301	ダ	右	1400	雨	不良	11:10	リミテッド競走		2012-7-3	1	姫路	1	(馬齢)		4	180	1	4	120	1	1	200	4	2.0	700.0	7.0	1-4	680.0	3.0	1-4	630	3	1-4	430	4	2-4	1,280	14	1-2	1,740	16	4=>1	1110	4	1-2-4	6870	19	4=>1=>2	21270	57	148925736	148925376	1,4,2,(5,9),(7,8),3,6	(1,4),2,5,9,7,3,8,6		
201251070302	ダ	右	1400	雨	不良	11:45	C3四　3歳以上		2012-7-3	1	姫路	1	(馬齢)		5	300	2	5	200	4	9	140	1	6.0	580.0	8.0	5-8	360.0	1.0	5-9	880	5	5-9	240	1	5-6	1,840	19	6-9	1,800	18	5=>9	1220	2	5-6-9	5420	20	5=>9=>6	21330	72	987561423	9,7,5,8,6,(1,4),3,2	956748132	(5,9),6,7,4,3,1,8,2		
201251070303	ダ	右	1400	雨	不良	12:20	C3三　3歳以上		2012-7-3	1	姫路	1	(馬齢)		1	480	3	1	170	3	8	140	1	6.0	260.0	6.0	1-7	540.0	2.0	1-8	630	2	1-8	300	3	1-6	790	9	6-8	570	7	1=>8	1620	5	1-6-8	2820	10	1=>8=>6	13360	37	76835921410	7,6,8,(3,5),2,9,1,4,10	76821935410	86721935410		
201251070304	ダ	右	1400	雨	不良	12:55	C3二　3歳以上		2012-7-3	1	姫路	1	(馬齢)		7	6240	10	7	930	10	10	140	2	8.0	170.0	3.0	7-8	460.0	2.0	7-10	10350	22	7-10	3,110	29	7-8	2,470	24	8-10	260	3	7=>10	38810	57	7-8-10	7460	22	7=>10=>8	65300	170	1,2,5,8,6,10,3,9,(4,7)	12586103479	(1,5),10,7,(6,8),2,3,4=9	10,7,5,1,8,6,3,2,4=9		
201251070305	ダ	右	1400	雨	不良	13:30	C3一　3歳以上		2012-7-3	1	姫路	1	(馬齢)		8	510	3	8	360	6	1	320	5	5.0	240.0	4.0	1-7	1020.0	4.0	1-8	2080	12	1-8	920	15	5-8	520	7	1-5	620	9	8=>1	4410	28	1-5-8	3570	18	8=>1=>5	21230	94	1,(8,10),5,6,7,(2,3),4,9	1,8,10,5,6,7,2,3-4,9	1,8,5,10,2,6,7,3=9-4	1,8,5,2,6,10,3,7=9-4		
201251070306	ダ	右	1400	雨	不良	14:05	C2二　3歳以上		2012-7-3	1	姫路	1	(馬齢)		2	450	3	2	150	2	9	420	7	6.0	150.0	3.0	2-8	2430.0	13.0	2-9	2670	12	2-9	920	13	2-6	300	2	6-9	430	4	2=>9	5900	21	2-6-9	3000	9	2=>9=>6	24760	77	91076428153	9,10,(6,7),4,2,1,8,(3,5)	96211078345	96217103845		
201251070307	ダ	右	1400	雨	不良	14:40	C2一　3歳以上		2012-7-3	1	姫路	1	(馬齢)		3	250	1	3	110	1	6	120	2	5.0	160.0	3.0	3-6	520.0	1.0	3-6	590	1	3-6	250	1	3-5	330	3	5-6	330	2	3=>6	1070	1	3-5-6	1010	1	3=>6=>5	4390	1	10639185274	10,6,3,(1,8),9,5,2,7,4	6,3,10,(1,8),9,5,2,4,7	(3,6),10,8,(1,9),5,2,4,7		
201251070308	ダ	右	1500	雨	不良	15:15	B2　3歳以上 		2012-7-3	1	姫路	1	(馬齢)		7	1160	4	7	310	4	4	130	1	1.0	380.0	7.0				4-7	940	4	4-7	430	5	1-7	2,980	24	1-4	1,120	12	7=>4	2700	11	1-4-7	12010	31	7=>4=>1	64820	141	45178623	45178632	45718236	7,4,5,1,2,(3,8),6		
201251070309	ダ	右	1400	曇	不良	15:50	競馬場へGO!全国制 		2012-7-3	1	姫路	1	(馬齢)		1	360	2	1	260	5	8	340	7	3.0	170.0	2.0	1-7	2070.0	10.0	1-8	2770	11	1-8	1,130	16	1-3	540	5	3-8	1,400	19	1=>8	4620	17	1-3-8	8570	31	1=>8=>3	39770	148	61109235487	6110934587	6,1,9,3,10,8,(4,7),5	6193841075		
201251070401	ダ	右	1400	晴	不良	11:10	C3三　3歳以上		2012-7-4	1	姫路	2	(馬齢)		1	170	1	1	130	1	8	200	5	9.0	290.0	6.0	1-8	260.0	1.0	1-8	380	1	1-8	230	1	1-9	510	6	8-9	680	9	1=>8	710	1	1-8-9	1050	2	1=>8=>9	3440	3	912734586	912734856	918274653	(1,9),8,2,7,4,6,5,3		
