日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/04/11	晴	6	12	6	7	1.7	1	7	56.0	良	1:40.5	2.8	9-7-5	0.0-39.9	41.1	名古屋	202248041106	C16組	202248041106	05171	岡部誠	ダ	1500	472	22	0.0
2021/05/21	曇	8	10	6	7	1.2	1	8	56.0	不	1:31.5	1.6	2-2-3	0.0-38.9	40.4	名古屋	202148052108	C2組	202148052108	05171	岡部誠	ダ	1400	450	-8	0.0
2021/05/07	小雨	12	11	4	4	2.9	2	3	56.0	重	1:43.4	0.3	2-2-2	0.0-38.7	38.7	名古屋	202148050712	恋路ヶ浜特別	202148050712	05171	岡部誠	ダ	1600	458	0	8.1
2021/04/08	晴	9	12	6	7	1.1	1	1	56.0	良	1:30.5	-1.1	2-2-1	0.0-40.3	40.1	名古屋	202148040809	C7組	202148040809	05171	岡部誠	ダ	1400	458	1	32.0
2021/03/26	晴	5	12	4	4	1.6	1	1	56.0	良	1:31.3	-0.7	2-2-2	0.0-40.9	40.4	名古屋	202148032605	C5組	202148032605	05171	岡部誠	ダ	1400	457	-4	30.0
2021/03/11	晴	4	10	7	7	1.2	1	2	56.0	稍	1:32.3	0.1	2-2-2	0.0-40.6	40.4	名古屋	202148031104	C11組	202148031104	05171	岡部誠	ダ	1400	461	19	9.6
2020/11/22	晴	7	16	1	2	18.2	9	15	56.0	良	1:28.6	3.4	4-8	34.4-38.5	41.4	阪神	202009050607	3歳以上1勝クラス	202009050607	01157	鮫島克駿	ダ	1400	442	-21	0.0
2020/10/28	晴	2	10	3	3	1.2	1	1	56.0	良	1:29.7	-2.7	1-1-1	0.0-37.8	37.8	名古屋	202048102802	C23組	202048102802	05171	岡部誠	ダ	1400	463	6	30.0
2020/10/01	晴	6	11	1	1	2.6	1	1	56.0	良	1:32.3	-0.2	6-5-5	0.0-40.9	40.0	名古屋	202048100106	3歳9組	202048100106	05171	岡部誠	ダ	1400	457	4	32.0
2020/09/18	晴	2	9	3	3	53.3	9	1	56.0	良	1:32.1	-0.4	7-7-6	0.0-40.7	39.9	名古屋	202048091802	名古屋モーニングフィ	202048091802	a02e0	村上弘樹	ダ	1400	453	1	32.0
2020/06/13	雨	6	18	1	1	79.0	12	18	56.0	稍	1:58.9	10.5	18-18	34.3-37.8	40.1	阪神	202009030306	3歳未勝利	202009030306	01157	鮫島克駿	芝	1800	452	0	0.0
