rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		オタクインパクト	牡2	55.0		宮崎光行	1:50.1		4-4-4-1	39.0	2.1	1	468	4		櫻井拓章		生杉学	50.0
2	7	9		エイシンリカルダ	牝2	54.0		服部茂史	1:51.8	8.0	2-1-1-1	41.0	2.1	2	456	-6		村上正和		平井克彦	10.0
3	8	10		オノマトペ	牝2	54.0		桑村真明	1:51.9	1/2	3-3-2-3	41.1	9.2	3	480	-2		角川秀樹		（株）オリオンファ	7.5
4	2	2		エムオーアタック	牡2	55.0		阿部龍	1:53.1	6.0	11-10-8-5	40.9	10.0	4	466	-8		角川秀樹		大浅貢	5.0
5	7	8		ファッベラ	牡2	55.0		落合玄太	1:53.4	1.1/2	7-9-9-8	40.7	118.4	9	434	2		田中正二		杉山忠国	2.5
6	8	11		ギムオブスターズ	牡2	54.0		小野楓馬	1:53.6	1.0	6-5-5-4	42.1	47.6	7	440	2		小野望		（有）槇本牧場	
7	6	6		ゴールドランチ	牝2	54.0		岩橋勇二	1:54.2	3.0	10-7-6-6	42.2	176.1	11	422	-2		山田和久		（有）崇富商業	
8	5	5		マブセイフリー	牡2	52.0		池谷匠翔	1:54.8	3.0	9-10-11-9	41.9	151.5	10	428	2		林和弘		生杉学	
9	4	4		ティーズディライト	牝2	54.0		山本咲希	1:55.1	1.1/2	5-5-7-10	42.7	70.1	8	404	-8		小野望		立山伸二	
10	6	7		キャッスルベル	牝2	54.0		石川倭	1:56.0	4.0	7-8-9-11	43.1	37.7	6	460	0		米川昇		城市公	
11	1	1		ピエールジャガー	牡2	55.0		五十嵐冬	1:56.0	クビ	1-1-2-6	44.9	34.7	5	500	4		堂山芳則		工藤栄三	
