日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/02/19	小雨	10	16	8	15	40.9	9	12	55.0	良	1:25.2	1.4	6-8	34.5-37.1	37.8	阪神	202209010310	播磨S(3勝クラス)	202209010310	01126	松山弘平	ダ	1400	500	-2	0.0
2022/01/05	晴	9	16	4	8	24.3	8	12	57.0	良	1:25.4	1.4	15-15	34.1-38.1	37.1	中京	202207010109	門松S(3勝クラス)	202207010109	00660	横山典弘	ダ	1400	502	8	0.0
2021/10/17	晴	8	14	5	8	13.6	9	1	57.0	良	1:24.5	-0.2	8-7	34.0-38.7	37.6	阪神	202109040408	3歳以上2勝クラス	202109040408	01126	松山弘平	ダ	1400	494	4	1100.0
2021/09/25	曇	8	16	6	12	5.9	3	1	57.0	良	1:24.3	-0.3	2-2	34.7-37.4	37.3	中京	202107050608	3歳以上1勝クラス	202107050608	01126	松山弘平	ダ	1400	490	10	760.0
2021/08/08	曇	7	15	2	2	12.0	4	4	57.0	良	1:12.4	1.0	14-13	34.4-37.0	35.9	新潟	202104030607	3歳以上1勝クラス	202104030607	01179	菅原明良	ダ	1200	480	-6	110.0
2021/08/01	晴	8	15	8	14	6.5	4	3	57.0	良	1:11.6	1.0	2-3	34.0-36.6	37.6	新潟	202104030408	3歳以上1勝クラス	202104030408	01126	松山弘平	ダ	1200	486	-2	190.0
2021/05/01	曇	9	11	6	6	3.3	2	4	54.0	稍	1:11.7	1.2	9-8	34.4-36.1	36.3	新潟	202104010709	4歳以上1勝クラス	202104010709	01186	角田大和	ダ	1200	488	-4	110.0
2021/04/18	小雨	7	12	6	8	8.6	5	2	54.0	重	1:11.2	0.3	6-5	34.4-36.5	35.8	阪神	202109020807	4歳以上1勝クラス	202109020807	01186	角田大和	ダ	1200	492	0	300.0
2021/02/20	晴	7	15	8	14	19.8	6	13	57.0	良	1:34.9	2.0	5-5	35.2-34.3	35.8	阪神	202109010307	4歳以上1勝クラス	202109010307	01018	和田竜二	芝	1600	492	0	0.0
2020/10/10	晴	8	12	1	1	10.9	7	中	57.0	良				35.6-34.3		新潟	202004040108	3歳以上1勝クラス	202004040108	01095	吉田隼人	芝	1600	492	-2	0.0
2020/08/09	曇	12	18	7	15	22.9	9	4	57.0	不	1:22.2	0.7	13-13	33.9-36.2	35.1	新潟	202004020612	3歳以上1勝クラス	202004020612	01019	秋山真一	芝	1400	494	6	110.0
2020/07/11	曇	12	16	2	4	14.5	7	5	57.0	重	1:11.6	0.8	11-12	34.3-36.5	36.2	阪神	202009040312	3歳以上1勝クラス	202009040312	01019	秋山真一	芝	1200	488	2	76.0
2020/05/02	晴	7	13	5	6	9.2	4	8	57.0	良	1:34.1	1.0	1-1	34.5-35.8	36.8	京都	202008030307	4歳以上1勝クラス	202008030307	01115	浜中俊	芝	1600	486	0	0.0
2020/04/18	曇	8	16	8	16	4.5	2	5	57.0	不	1:24.1	0.4	2-2	34.1-37.7	38.0	阪神	202009020708	4歳以上1勝クラス	202009020708	01115	浜中俊	ダ	1400	486	-10	76.0
2020/02/09	曇	7	13	8	12	3.9	3	6	56.0	良	1:55.0	1.1	2-2-2-2	37.6-38.3	39.3	京都	202008020407	4歳以上1勝クラス	202008020407	00666	武豊	ダ	1800	496	6	0.0
2020/01/18	小雨	7	16	6	11	1.9	1	6	56.0	稍	1:47.1	0.7	10-10-9-8	29.7-39.0	39.1	小倉	202010010107	4歳以上1勝クラス	202010010107	05339	ルメール	ダ	1700	490	0	0.0
2019/11/09	晴	2	14	7	11	4.8	2	3	55.0	良	1:46.7	0.2	11-5-2-2	30.7-37.9	38.0	福島	201903030302	3歳以上1勝クラス	201903030302	01019	秋山真一	ダ	1700	490	2	190.0
2019/10/20	晴	6	9	6	6	2.9	1	5	54.0	重	1:52.4	1.8	3-3-3-4	35.3-38.2	39.6	新潟	201904030406	3歳以上1勝クラス	201904030406	01170	横山武史	ダ	1800	488	-6	75.0
2019/05/04	晴	10	13	6	8	4.8	3	8	56.0	良	1:54.5	0.9	7-7-12-13	35.1-38.9	38.2	新潟	201904010310	わらび賞(500万下)	201904010310	01144	菱田裕二	ダ	1800	494	2	0.0
2019/04/06	晴	5	13	6	8	5.2	2	4	56.0	良	1:54.2	0.5	7-8-4-4	37.5-38.3	38.3	阪神	201909020505	3歳500万下	201909020505	00666	武豊	ダ	1800	492	4	110.0
2019/03/10	小雨	3	13	6	8	3.5	3	1	56.0	良	2:02.9	0.0	7-6-4-4	31.4-37.9	37.8	中京	201907020203	3歳未勝利	201907020203	00666	武豊	ダ	1900	488	0	500.0
