waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2016102353	マイネルプリサイス			00815	川原正一	05321	保利良次	503	-5
2	2	2013103214	イスズイーグル			a024c	中田貴士	05574	大塚信次	507	-2
3	3	2014105991	サトノグラン			05567	大柿一真	05466	山口浩幸	482	-1
4	4	2015101580	インターセクション			05597	鴨宮祥行	05715	北野真弘	502	2
5	5	2012103540	タイセイプレシャス			05328	下原理	a028b	長南和宏	490	-2
5	6	2017104072	ハナブサ			a01b1	廣瀬航	05735	高本友芳	440	-3
6	7	2013102126	マイタイザン			05530	杉浦健太	a03a3	大山寿文	520	-15
6	8	2016104103	テツ			05217	田中学	a02ca	橋本忠明	468	-5
7	9	2015100198	バイラ			a007f	寺地誠一	a024a	小村正也	533	2
7	10	2015102140	コクシネル			a0489	佐々木世	05744	渡瀬寛彰	473	-1
8	11	2014101827	クリノライメイ			05390	吉村智洋	a02ca	橋本忠明	512	-1
8	12	2014104168	アーチデューク			05581	松木大地	05321	保利良次	523	-2
