waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	horse	キタノハナマメ			a022b	船山蔵人	a0078	平田義弘	997	-3
2	2	horse	マツノタイショウ			a028e	西将太	a028d	西弘美	938	17
3	3	1993109206	ジェイスター			a0254	菊池一樹	a006c	今井茂雅	916	5
4	4	horse	オオゾラマミ			a028c	島津新	a024e	中島敏博	1006	11
5	5	horse	ハゴロモミッキー			a022c	西謙一	a028d	西弘美	1040	22
6	6	horse	カワノイニーツィオ			a0268	渡来心路	a024e	中島敏博	1080	6
7	7	horse	ミヤビラッシュ			a02a4	舘澤直央	a008c	小林勝二	1033	11
7	8	horse	コウシュハラブ			a0061	藤本匠	a01da	大友栄人	1036	-3
8	9	1984503341	マサタカラ			a0110	鈴木恵介	a0216	金田勇	1008	11
8	10	horse	コウウンリキ			a028d	赤塚健仁	a006b	久田守	968	34
