rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	8	10		ブエラプーラ	牝2	54.0		亀井洋司	1:01.4		4-3	37.3	8.3	3	432	2		佐々木国		ＹＧＧホースクラブ	50.0
2	7	9		ヒノカミカグラ	牝2	54.0		落合玄太	1:01.4	アタマ	3-2	37.7	2.8	2	490	2		小野望		（有）市川牧場	14.0
3	3	3		カントリードーロ	牝2	54.0		阿部龍	1:01.5	3/4	1-1	38.0	1.8	1	444	6		角川秀樹		（有）新生ファーム	10.5
4	6	7		アイフォーユー	牝2	54.0		桑村真明	1:02.0	2.1/2	9-7	37.1	44.4	6	428	-12		安田武広		程田真司	7.0
5	1	1		リョウイキテンカイ	牝2	54.0		石川倭	1:02.1	1/2	4-5	37.9	29.3	5	444	-4		川島雅人		須田靖之	3.5
6	8	11		エイシントゥキ	牝2	54.0		服部茂史	1:02.4	1.1/2	6-5	38.0	9.0	4	412	4		田中正二		平井克彦	
7	4	4		オンジン	牝2	54.0		阪野学	1:02.4	クビ	2-4	38.7	90.5	9	424	-2		斉藤正弘		和田博美	
8	5	5		リトルカレン	牝2	54.0		岩橋勇二	1:02.7	1.1/2	8-9	38.0	119.8	10	358	6		松本隆宏		樋渡信義	
9	2	2		ライラックベルン	牝2	54.0		山本咲希	1:03.5	4.0	9-10	38.5	63.0	7	382	2		小国博行		四本昭弘	
10	7	8		モンシャトール	牝2	54.0		小野楓馬	1:03.6	1/2	6-7	39.1	65.7	8	444	0		堂山芳則		門別敏朗	
11	6	6		トリコロール	牝2	54.0		松井伸也	1:04.2	3.0	11-11	38.2	197.1	11	448	0		山口竜一		沖田方子	
