日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/07/14	曇	8	10	6	6	5.0	3	3	56.0	良	1:51.5	1.0	4-3-3-3	0.0-41.2	41.6	門別	202230071408	ホクレンBB肥料特別	202230071408	05411	桑村真明	ダ	1700	536	10	12.6
2022/06/30	曇	11	8	8	8			取	56.0	不				0.0-37.5		門別	202230063011	古平天狗の火くぐり特	202230063011	05411	桑村真明	ダ	1200	計不		0.0
2022/05/26	曇	11	10	8	10	7.1	4	1	56.0	良	1:51.7	-0.2	2-2-2-2	0.0-39.6	39.3	門別	202230052611	DENZAI環境科学	202230052611	05411	桑村真明	ダ	1700	526	0	55.0
2022/05/11	晴	10	7	4	4	3.6	2	6	56.0	良	1:02.0	1.2	2-3	0.0-37.4	38.6	門別	202230051110	インディチャンプ賞	202230051110	05411	桑村真明	ダ	1000	526	0	0.0
2022/04/28	晴	10	7	3	3	2.4	1	3	55.0	良	1:16.9	0.3	4-3	0.0-38.4	38.1	門別	202230042810	福島町岩部クルーズ特	202230042810	05411	桑村真明	ダ	1200	526	-2	11.6
2022/04/14	曇	10	7	3	3	3.2	2	4	55.0	良	1:16.5	0.6	2-2	0.0-39.7	40.3	門別	202230041410	マテラスカイ賞	202230041410	05411	桑村真明	ダ	1200	528	-6	7.7
2021/05/05	曇	8	8	5	5	3.5	2	4	56.0	稍	1:15.0	0.9	3-2	0.0-38.9	39.3	門別	202130050508	ボタン特別	202130050508	05411	桑村真明	ダ	1200	534	0	11.2
2021/04/21	晴	10	8	5	5	12.6	3	3	55.0	稍	1:14.6	1.6	5-3	0.0-37.2	38.1	門別	202130042110	美瑛アスパララスノー	202130042110	05411	桑村真明	ダ	1200	534	18	14.7
2018/10/17	曇	12	5	1	1	33.0	4	5	57.0	稍	1:56.3	3.0	5-5-4-5	0.0-38.2	40.2	門別	201830101712	瑞穂賞〔H2〕(G)	201830101712	05411	桑村真明	ダ	1800	516	-18	15.0
2018/09/27	曇	11	8	8	8	13.9	3	5	57.0	良	2:10.8	2.1	3-3-3-3	0.0-40.2	40.7	門別	201830092711	旭岳賞〔H3〕(G)	201830092711	05411	桑村真明	ダ	2000	534	2	15.0
2018/08/29	曇	12	8	6	7	2.4	2	2	56.0	良	1:56.1	0.6	4-3-1-2	0.0-38.9	39.5	門別	201830082912	ロードカナロア・プレ	201830082912	05411	桑村真明	ダ	1800	532	2	20.0
2018/08/02	晴	12	11	3	3	1.5	1	1	56.0	良	1:58.0	-0.7	4-4-2-1	0.0-41.3	41.2	門別	201830080212	エピファネイア・プレ	201830080212	05411	桑村真明	ダ	1800	530	-8	100.0
2018/07/18	曇	11	11	4	4	2.7	2	2	56.0	良	1:48.5	0.2	4-4-3-2	0.0-39.0	39.0	門別	201830071811	小町草特別	201830071811	05492	阿部龍	ダ	1700	538	8	20.0
2018/06/07	晴	12	7	4	4	2.0	1	1	56.0	良	1:58.1	-0.2	3-3-1-1	0.0-40.0	40.0	門別	201830060712	キタサンブラック・プ	201830060712	05411	桑村真明	ダ	1800	530	-4	100.0
2018/05/23	曇	12	7	2	2	28.8	5	5	57.0	良	2:11.6	2.5	7-7-6-6	0.0-41.0	41.2	門別	201830052312	赤レンガ記念〔H3〕(G)	201830052312	05411	桑村真明	ダ	2000	534	4	15.0
2018/04/25	曇	9	10	5	5	12.8	5	6	57.0	稍	1:57.1	2.2	2-2-3-4	0.0-40.4	42.4	門別	201830042509	コスモバルク記念〔H(G)	201830042509	05411	桑村真明	ダ	1800	530	-4	0.0
2017/11/09	曇	12	15	2	4	24.7	5	4	56.0	不	2:07.7	0.5	7-8-7-4		40.1	門別	201730110912	道営記念〔H1〕(G)	201730110912	05411	桑村真明	ダ	2000	534	2	100.0
2017/10/11	雨	12	7	5	5	10.0	3	4	57.0	重	1:56.5	1.7	5-5-4-5		42.2	門別	201730101112	瑞穂賞〔H2〕(G)	201730101112	05411	桑村真明	ダ	1800	532	0	30.0
2017/09/14	曇	10	9	8	8	3.6	2	1	56.0	重	1:55.8	-0.5	3-3-1-1		40.7	門別	201730091410	サイアーライン特別	201730091410	05411	桑村真明	ダ	1800	532	8	100.0
2017/08/17	曇	10	9	8	9			取	56.0	重						門別	201730081710	モーリス・プレミアム	201730081710	05411	桑村真明	ダ	1800	計不		0.0
2017/07/18	曇	10	11	6	7	1.9	1	1	55.0	稍	1:58.7	-0.4	3-3-2-1		42.3	門別	201730071810	十勝軽種馬農業協同組	201730071810	05411	桑村真明	ダ	1800	524	-2	100.0
2017/07/06	晴	12	7	1	1	9.8	3	4	56.0	稍	1:44.1	3.6	1-1-1-3		43.3	門別	201730070612	星雲賞〔H3〕(G)	201730070612	05411	桑村真明	ダ	1600	526	6	25.0
2017/05/24	曇	12	9	7	7	6.3	3	4	56.0	良	2:10.3	1.6	8-7-5-4		40.7	門別	201730052412	赤レンガ記念〔H3〕(G)	201730052412	05411	桑村真明	ダ	2000	520	4	25.0
2017/04/26	曇	10	10	5	5	4.3	2	2	56.0	稍	1:53.9	0.8	2-2-1-1			門別	201730042610	コスモバルク記念〔H(G)	201730042610	05411	桑村真明	ダ	1800	516	4	50.0
2016/11/20	曇	11	11	6	7	9.4	5	5	56.0	不	2:09.4	1.4	6-5-6-6		38.3	水沢	201636112011	ダービーグランプリ(G)	201636112011	05411	桑村真明	ダ	2000	512	-2	40.0
2016/11/10	晴	12	15	4	8	2.9	2	6	55.0	重	2:09.8	1.6	9-7-4-5		42.1	門別	201630111012	道営記念〔H1〕(G)	201630111012	05411	桑村真明	ダ	2000	514	4	0.0
2016/10/12	晴	12	10	3	3	3.5	2	2	55.0	稍	1:55.1	0.2	4-4-4-3		38.7	門別	201630101212	瑞穂賞〔H2〕(G)	201630101212	05411	桑村真明	ダ	1800	510	4	60.0
2016/09/15	晴	10	10	7	7	3.2	2	1	53.0	良	1:49.3	-0.4	2-3-1-1		40.4	門別	201630091510	サイアーライン特別	201630091510	05411	桑村真明	ダ	1700	506	2	80.0
