rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	4	4		タッチングムービー	牡4	56.0		杉浦健太	1:32.2		1-1-1-1	39.9	12.9	5	521	-3		飯田良弘		杉浦和也	30.0
2	7	8		クリノショウグン	牡4	56.0		田中学	1:32.2	クビ	4-4-2-2	39.8	1.8	1	490	-6		石橋満		栗本八江	8.4
3	3	3		フェスティヴァーロ	牡9	56.0		井上幹太	1:33.2	6.0	3-3-3-3	40.5	5.1	2	466	-4		雑賀伸一		田上雅春	4.2
4	2	2		カリスマパンサー	牝6	54.0		中田貴士	1:33.3	クビ	5-5-5-4	40.3	54.5	9	479	-4		野田忍		岡本敞司	3.0
5	5	5		ムービンオン	牝5	54.0		下原理	1:33.4	1/2	6-6-6-5	40.2	6.4	3	445	0		山元博徳		竹田和博	2.4
6	7	7		ハシノテンザンビ	牝6	54.0		小谷周平	1:33.5	1/2	8-8-8-7	40.1	16.9	7	447	-7		溝橋利喜		組）オールザベスト組	
7	6	6		ヒルトップパレス	牡5	56.0		鴨宮祥行	1:34.1	3.1/2	9-9-9-9	40.5	14.4	6	462	-1		栗林徹治		（同）ＪＰＮ技研	
8	8	9		クウミリマ	牡4	56.0		竹村達也	1:34.1	クビ	7-7-7-8	41.0	82.2	10	425	-1		坂本和也		大倉佑介	
9	1	1		アイファーレーザー	牡4	56.0		川原正一	1:35.0	6.0	10-10-10-10	41.1	31.0	8	428	-5		小村正也		（有）ミドルアイラ	
10	8	10		アレクシア	牝5	54.0		板野央	1:36.1	7.0	2-2-4-6	43.6	10.2	4	450	-3		徳本慶一		平賀眞吾	
