	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker
200410010308	芝	右	2000	曇	良	14:05	4歳以上500万下		2004-1-24	1	小倉	3	4歳以上500万下	(混)[指](別定)	9	600	3	9	230	2	12	290	6	16.0	1,570	12.0	5-6	2200	12	9-12	2980.0	15.0	9-12	1,060	13.0	9-16	7,610	62.0	12-16	14,410	91.0	9=>12	5350	22	9-12-16	101510	228	16,12,2,9(5,3)(1,8)(6,10,17)(4,11)14,15,7(13,18)	16,12(2,9,5,3)(1,6,8)(10,17)4(11,15)(7,13,14)18	16,12(3,17)(2,9)(1,8)(13,4,5,6,15)11(14,10,18)-7	16,12,9,17,1(3,8)(2,13,4,6)14,15(10,18)11(5,7)	12.2 - 11.3 - 11.7 - 13.4 - 12.7 - 12.6 - 12.3 - 12.0 - 12.1 - 12.3	12.2 - 23.5 - 35.2 - 48.6 - 61.3 - 73.9 - 86.2 - 98.2 - 110.3 - 122.6 (35.2-36.4)
200410010309	芝	右	2600	曇	良	14:35	4歳以上500万下		2004-1-24	1	小倉	3	4歳以上500万下	[指](別定)	4	390	1	4	170	1	3	410	8	8.0	230	4.0	2-2	2740	13	3-4	2730.0	10.0	3-4	1,140	15.0	4-8	950	8.0	3-8	2,480	32.0	4=>3	4950	18	3-4-8	14870	51	10,6(9,16)2,12,5(1,7,4,14)15(3,13)(8,11)	10,6(9,16)2,12(1,5,4,14)(3,7,15)13(8,11)	10(6,15)(16,12)(9,2,13)14(3,1,5,11)4(7,8)	(*10,6)15(9,2,12,13)3(7,1,16,14)(5,8,11,4)	12.9 - 12.0 - 12.5 - 12.9 - 12.3 - 12.6 - 13.9 - 12.7 - 12.6 - 12.6 - 12.1 - 12.4 - 12.6	12.9 - 24.9 - 37.4 - 50.3 - 62.6 - 75.2 - 89.1 - 101.8 - 114.4 - 127.0 - 139.1 - 151.5 - 164.1 (37.4-37.1)
200410010310	芝	右	1200	曇	良	15:05	かささぎ賞 		2004-1-24	1	小倉	3	3歳500万下	(特指)(馬齢)	5	310	1	5	150	1	7	240	4	2.0	560	10.0	3-4	710	2	5-7	1070.0	2.0	5-7	470	2.0	2-5	1,240	16.0	2-7	2,770	34.0	5=>7	1640	3	2-5-7	7620	24			(*7,12)(5,14,13)(8,10)(2,6)9(3,11)1,15-4	(*7,12)5-2(14,13)8,10(3,6)1(9,11)-(15,4)	12.1 - 10.8 - 11.3 - 11.6 - 11.8 - 12.6	12.1 - 22.9 - 34.2 - 45.8 - 57.6 - 70.2 (34.2-36.0)
200410010311	芝	右	1800	雪	良	15:35	吉野ケ里特別 		2004-1-24	1	小倉	3	4歳以上1000万下	[指](ハンデ)	2	2160	9	2	740	9	4	240	3	5.0	900	10.0	1-2	3610	19	2-4	9960.0	31.0	2-4	2,870	31.0	2-5	6,400	63.0	4-5	1,900	22.0	2=>4	24600	69	2-4-5	45200	127	5,9(4,6,12)-10,11,2(3,7)-14,16(1,8)-15-13	5,9(4,12)6,10(2,11)-3-(7,14)(1,16)8-15-13	5(9,12)4,10(6,11)(3,14)2-(16,8)(15,1)-13=7	5(4,12)(2,14)9-(6,10,8)3,15(16,11)(1,13) 7	12.3 - 11.1 - 12.6 - 12.2 - 12.0 - 11.8 - 12.2 - 12.3 - 12.8	12.3 - 23.4 - 36.0 - 48.2 - 60.2 - 72.0 - 84.2 - 96.5 - 109.3 (36.0-37.3)
200410010312	芝	右	1200	曇	良	16:10	巌流島特別 		2004-1-24	1	小倉	3	4歳以上500万下	(混)[指](別定)	2	390	2	2	180	2	12	470	6	10.0	1,290	14.0	1-6	610	1	2-12	3580.0	11.0	2-12	1,340	10.0	2-10	2,470	28.0	10-12	7,130	73.0	2=>12	5850	16	2-10-12	49140	151			(*11,10,17)(9,12)14(1,5,13)(2,4,15)16(3,18,8)7=6	(*11,10)(9,17,12)(5,14)(1,2)13(3,4,15,8)16,18-7=6	12.0 - 10.7 - 11.3 - 12.0 - 12.1 - 12.5	12.0 - 22.7 - 34.0 - 46.0 - 58.1 - 70.6 (34.0-36.6)
200410010401	ダ	右	1700	曇	不良	09:55	3歳未勝利		2004-1-25	1	小倉	4	3歳未勝利	牝(馬齢)	9	120	1	9	100	1	4	140	3	2.0	330	7.0	4-8	360	2	4-9	380.0	2.0	4-9	200	2.0	2-9	520	6.0	2-4	1,080	12.0	9=>4	480	2	2-4-9	1770	8	(9,*8)(3,4)5-(2,7)1,6	8,9,4,3,5,2(1,7)-6	8(9,4)1(3,7)(2,6)-5	(8,*9)4(2,1)-3-7(5,6)	7.1 - 11.4 - 12.0 - 13.6 - 14.1 - 13.7 - 13.6 - 14.2 - 14.3	7.1 - 18.5 - 30.5 - 44.1 - 58.2 - 71.9 - 85.5 - 99.7 - 114.0 (30.5-42.1)
200410010402	芝	右	1200	曇	良	10:25	3歳未勝利		2004-1-25	1	小倉	4	3歳未勝利	(混)(馬齢)	15	710	3	15	140	2	18	110	1	6.0	210	4.0	7-8	510	2	15-18	680.0	2.0	15-18	280	1.0	6-15	800	10.0	6-18	520	4.0	15=>18	2140	7	6-15-18	2090	5			(15,*18)(6,9)(5,7)-10(3,14)1(8,11,13)12,2(17,16)4	(*15,18)6,7,9-(5,10)13(1,3,14)-(2,8)11,16(17,12)4	12.2 - 10.6 - 11.5 - 11.8 - 12.3 - 12.5	12.2 - 22.8 - 34.3 - 46.1 - 58.4 - 70.9 (34.3-36.6)
200410010403	芝	右	2000	曇	良	10:55	3歳未勝利		2004-1-25	1	小倉	4	3歳未勝利	(馬齢)	2	750	4	2	280	5	5	270	4	9.0	650	8.0	1-3	1250	5	2-5	3300.0	13.0	2-5	1,110	13.0	2-9	2,590	28.0	5-9	2,840	30.0	2=>5	6940	27	2-5-9	18540	57	5(2,15)(1,4,6)(8,7)3,12(9,11)-16,13,14,10	5-(2,15)-(1,6)-(4,7)8(3,12)(9,11)-16(13,10,14)	5(2,15,1,6)-(3,4)(8,12,11)(13,9,7)(10,14)16	5-2-(3,6)(8,1,12,11)4,9,13,14(15,10)(16,7)	12.5 - 11.2 - 11.6 - 12.8 - 12.4 - 12.7 - 12.9 - 12.4 - 12.3 - 12.7	12.5 - 23.7 - 35.3 - 48.1 - 60.5 - 73.2 - 86.1 - 98.5 - 110.8 - 123.5 (35.3-37.4)
200410010404	芝	右	1800	曇	良	11:25	3歳新馬		2004-1-25	1	小倉	4	3歳新馬	(混)(馬齢)	3	780	3	3	240	3	2	270	4	1.0	360	7.0	2-3	2290	10	2-3	2800.0	11.0	2-3	950	10.0	1-3	1,660	22.0	1-2	1,110	13.0	3=>2	5480	19	1-2-3	7180	25	3-(2,4)(1,8)10(5,7)-(9,6)	3-(2,4)(1,8)(5,10)7-(9,6)	3,4(2,1,8)(9,7,5,10)6	(3,*4,8)(2,1,5,6)-7,9-10	12.8 - 12.0 - 13.2 - 13.0 - 13.4 - 13.3 - 12.4 - 11.9 - 12.2	12.8 - 24.8 - 38.0 - 51.0 - 64.4 - 77.7 - 90.1 - 102.0 - 114.2 (38.0-36.5)
200410010405	ダ	右	1000	曇	不良	11:55	4歳以上500万下		2004-1-25	1	小倉	4	4歳以上500万下	牝(別定)	11	1450	6	11	350	4	10	430	7	13.0	300	3.0	6-7	7250	22	10-11	8000.0	27.0	10-11	2,500	29.0	11-13	1,770	21.0	10-13	1,440	15.0	11=>10	15580	47	10-11-13	19280	63			(*1,13)(4,8)14(5,10)12(3,7)(2,6)(9,11)	(1,*13)-(4,8)(5,10)-14(3,7)(12,11)(2,6)9	12.4 - 11.1 - 12.0 - 12.6 - 13.3	12.4 - 23.5 - 35.5 - 48.1 - 61.4 (35.5-37.9)
200410010406	ダ	右	2400	曇	不良	12:45	4歳以上500万下		2004-1-25	1	小倉	4	4歳以上500万下	(混)(別定)	14	660	3	14	250	2	9	580	6	16.0	1,730	13.0	5-7	370	1	9-14	4830.0	16.0	9-14	2,180	26.0	14-16	3,920	40.0	9-16	11,250	77.0	14=>9	9110	28	9-14-16	90640	214	5(8,12)11,1(2,4)(6,3,14,13)(10,7,9)-16-15	5-12(8,11)(2,4)1(3,14)13(6,7,9)10,16,15	(*11,2,14,13)9(12,10)(8,7)16(5,4)-3,15-6=1	14-(11,13)9-(2,10)7-16,8-15=(12,3,4)-5-6=1	12.8 - 11.8 - 12.4 - 13.2 - 13.5 - 13.8 - 14.6 - 14.3 - 14.0 - 13.4 - 12.7 - 13.2	12.8 - 24.6 - 37.0 - 50.2 - 63.7 - 77.5 - 92.1 - 106.4 - 120.4 - 133.8 - 146.5 - 159.7 (37.0-39.3)
200410010407	ダ	右	1700	曇	不良	13:15	4歳以上500万下		2004-1-25	1	小倉	4	4歳以上500万下	(別定)	12	250	1	12	120	1	9	140	2	2.0	180	3.0	5-7	470	1	9-12	640.0	1.0	9-12	240	1.0	2-12	430	2.0	2-9	520	5.0	12=>9	1070	1	2-9-12	1400	1	2(4,7)(10,8,12)(1,3)(9,14)6(5,11,13)15	2(4,7)8(10,12)(3,9,14)13,1(6,11,15)5	(*2,12)-7-4(10,9,8,14)(13,15)(11,5)-(3,1)-6	12-2=9,7,10-(4,14)15,13,5(8,11,1)=(3,6)	6.9 - 11.5 - 11.9 - 13.4 - 13.6 - 13.0 - 13.1 - 13.6 - 13.4	6.9 - 18.4 - 30.3 - 43.7 - 57.3 - 70.3 - 83.4 - 97.0 - 110.4 (30.3-40.1)
200410010408	芝	右	1200	曇	良	13:45	4歳以上500万下		2004-1-25	1	小倉	4	4歳以上500万下	(別定)	14	1490	6	14	430	7	18	300	4	6.0	130	1.0	7-8	1510	6	14-18	8300.0	28.0	14-18	2,570	30.0	6-14	800	4.0	6-18	740	3.0	14=>18	17760	59	6-14-18	7520	17			14(18,12)(5,6,15,16)(3,9,13)(8,11)(1,7,17)10-(2,4)	14,18(5,6,12)(3,9,13)17(1,16)(15,11,10)(2,8)7,4	11.9 - 10.9 - 11.4 - 11.7 - 11.8 - 12.3	11.9 - 22.8 - 34.2 - 45.9 - 57.7 - 70.0 (34.2-35.8)
200410010409	ダ	右	1700	曇	不良	14:20	4歳以上500万下		2004-1-25	1	小倉	4	4歳以上500万下	(別定)	8	1010	6	8	390	7	13	290	5	15.0	360	6.0	5-7	1770	8	8-13	3190.0	15.0	8-13	1,250	16.0	8-15	2,340	31.0	13-15	1,940	25.0	8=>13	7340	31	8-13-15	18380	64	(*8,10)-(12,15,14)(5,11)9(4,1)(2,3,13)6,7	(*8,10)-(12,15,14)(5,11)9,4,1(3,13)(6,2)-7	8(10,14)-15-(5,11,9)12(3,13)4(6,2)1=7	8(10,14)15(5,9,13)(11,3)-4(12,2)6-1-7	7.0 - 11.3 - 12.0 - 13.4 - 13.1 - 13.2 - 13.6 - 13.9 - 13.8	7.0 - 18.3 - 30.3 - 43.7 - 56.8 - 70.0 - 83.6 - 97.5 - 111.3 (30.3-41.3)
200410010410	芝	右	1800	曇	良	14:55	山国川特別 		2004-1-25	1	小倉	4	4歳以上500万下	(混)(別定)	4	2330	8	4	880	12	3	600	9	5.0	530	7.0	2-2	31330	33	3-4	31280.0	68.0	3-4	6,920	66.0	4-5	5,370	59.0	3-5	4,280	52.0	4=>3	67350	140	3-4-5	94060	221	2(4,10)13(3,14,16)(8,12)15(5,9)11,7,6,1	2,4,10(3,8,13)(12,14,16)(5,9,15)11-(7,6)-1	(*2,4)(10,13)3(8,14)(16,15)5(11,12)9(7,6)-1	(2,*4)-(3,10,13)14(5,8)16,15(11,7)(12,9)6,1	12.4 - 10.9 - 12.5 - 12.3 - 12.2 - 12.1 - 12.0 - 12.2 - 13.0	12.4 - 23.3 - 35.8 - 48.1 - 60.3 - 72.4 - 84.4 - 96.6 - 109.6 (35.8-37.2)
200410010411	芝	右	2000	曇	良	15:30	関門橋ステークス 		2004-1-25	1	小倉	4	4歳以上1600万下	(混)(別定)	8	380	3	8	170	3	3	150	1	2.0	310	7.0	3-7	490	1	3-8	720.0	2.0	3-8	280	1.0	2-8	660	8.0	2-3	730	11.0	8=>3	1570	5	2-3-8	2730	9	8,5-3,7(4,9)6-(2,10)1	8-5,3,7(4,9)6-(2,10)1	(*8,5,3)7(4,6)9,2,1,10	8,3-(5,7)6(4,1,2)-(10,9)	12.2 - 11.4 - 11.0 - 12.5 - 12.3 - 12.3 - 12.2 - 12.1 - 12.4 - 13.0	12.2 - 23.6 - 34.6 - 47.1 - 59.4 - 71.7 - 83.9 - 96.0 - 108.4 - 121.4 (34.6-37.5)
200410010412	芝	右	1200	曇	良	16:10	壇之浦特別 		2004-1-25	1	小倉	4	4歳以上1000万下	(混)(別定)	15	4260	12	15	930	12	2	1,920	15	6.0	130	1.0	1-8	11020	29	2-15	190030.0	117.0	2-15	32,940	115.0	6-15	2,040	18.0	2-6	4,870	48.0	15=>2	453310	232	2-6-15	187980	314			5,7(6,10)8(2,3,12,13)9,1(4,16)11,14,15	(*5,7)6(2,10)(3,12,8,13)9(1,4,11)-(14,15)16	11.9 - 10.8 - 11.2 - 11.8 - 12.4 - 12.5	11.9 - 22.7 - 33.9 - 45.7 - 58.1 - 70.6 (33.9-36.7)
200410010501	ダ	右	1700	晴	良	09:55	3歳未勝利		2004-1-31	1	小倉	5	3歳未勝利	(馬齢)	13	1610	5	13	460	7	11	880	10	8.0	140	2.0	7-8	9750	17	11-13	31810.0	50.0	11-13	6,010	45.0	8-13	1,050	12.0	8-11	2,750	28.0	13=>11	47140	78	8-11-13	32080	77	(*2,7,8)13(5,6,11,14)9(3,4,12)10-1	(*2,7,8)(5,13,11,14)6,4,9(3,10,12)-1	(2,7,*8)13,11,6(5,14)(4,12)(9,3)1-10	(7,*8,13)2,11,6(4,14)12(5,9,3)-1=10	7.1 - 11.3 - 12.1 - 13.5 - 13.1 - 13.0 - 12.7 - 13.1 - 13.6	7.1 - 18.4 - 30.5 - 44.0 - 57.1 - 70.1 - 82.8 - 95.9 - 109.5 (30.5-39.4)
200410010502	芝	右	1800	晴	良	10:25	3歳未勝利		2004-1-31	1	小倉	5	3歳未勝利	(父)(馬齢)	2	340	1	2	130	1	13	190	2	9.0	240	4.0	1-7	430	1	2-13	980.0	1.0	2-13	430	1.0	2-9	470	2.0	9-13	620	5.0	2=>13	1540	1	2-9-13	2550	3	(*2,14,15)12,13,8(1,4)-9(3,10)5,11(6,16)7	2,14,15,12,13,8,4,1,9,3,10(6,5)(11,16)-7	2(14,15,13)12,4(1,10)9(8,3)16-(7,6)11,5	2,13-(12,15,4)(14,1,10)(3,9)(8,6)16=7,11,5	12.5 - 11.1 - 12.1 - 12.5 - 12.1 - 12.2 - 12.2 - 12.5 - 12.5	12.5 - 23.6 - 35.7 - 48.2 - 60.3 - 72.5 - 84.7 - 97.2 - 109.7 (35.7-37.2)
200410010503	芝	右	1200	晴	良	10:55	3歳未勝利		2004-1-31	1	小倉	5	3歳未勝利	(馬齢)	12	2390	6	12	590	7	8	150	1	14.0	190	3.0	5-7	520	3	8-12	5620.0	14.0	8-12	2,020	19.0	12-14	2,080	22.0	8-14	410	3.0	12=>8	14600	42	8-12-14	7060	15			12,14(5,8)(4,11,13)-(7,9)-(1,2,3)-(6,10)	12,14,8,13(5,11,9)(4,7)(2,3)1(6,10)	12.1 - 10.4 - 10.9 - 11.7 - 12.6 - 13.0	12.1 - 22.5 - 33.4 - 45.1 - 57.7 - 70.7 (33.4-37.3)
200410010504	芝	右	2000	晴	良	11:25	3歳未勝利		2004-1-31	1	小倉	5	3歳未勝利	(混)(馬齢)	13	1150	5	13	400	6	4	310	3	12.0	540	8.0	3-7	2690	10	4-13	8610.0	25.0	4-13	2,890	28.0	12-13	4,110	42.0	4-12	3,250	32.0	13=>4	18850	60	4-12-13	33100	89	15(3,11,14)-10,12,1(2,4)-(5,9)-7-6,8,13	15(3,11,14)-(10,12)-(1,4)-2-(5,9)7-(6,13)-8	15(11,12)3(14,4)(10,1,9,13)-(2,8)7,5,6	12,15(3,4,13)11,10(1,9,8)(14,2)7(5,6)	12.3 - 11.2 - 11.9 - 12.5 - 12.5 - 12.6 - 12.6 - 12.3 - 13.0 - 12.4	12.3 - 23.5 - 35.4 - 47.9 - 60.4 - 73.0 - 85.6 - 97.9 - 110.9 - 123.3 (35.4-37.7)
200410010505	芝	右	1200	晴	良	11:55	3歳新馬		2004-1-31	1	小倉	5	3歳新馬	(馬齢)	2	240	2	2	110	2	5	110	1	1.0	160	4.0	2-5	260	1	2-5	290.0	1.0	2-5	130	1.0	1-2	330	4.0	1-5	350	5.0	2=>5	670	2	1-2-5	680	2			5,8(1,2)-(7,9)4,6,3	5(1,8,2)4-(9,3)(7,6)	12.0 - 10.7 - 11.5 - 11.7 - 12.3 - 12.1	12.0 - 22.7 - 34.2 - 45.9 - 58.2 - 70.3 (34.2-36.1)
200410010506	ダ	右	1700	晴	良	12:45	4歳以上500万下		2004-1-31	1	小倉	5	4歳以上500万下	牝(別定)	3	1450	7	3	360	7	1	180	2	9.0	1,420	11.0	1-3	1750	9	1-3	1740.0	9.0	1-3	840	10.0	3-9	6,610	48.0	1-9	4,190	37.0	3=>1	4270	19	1-3-9	33450	85	1,3(9,12)14(6,7)(4,10)(5,13)-8-2,11	1,3,12,9,14(6,7)(4,10)(5,13)-8,2-11	(*1,3)12,14(6,7)(9,4)10(5,13)(8,2,11)	(1,*3)-(14,12)(9,4,7)6(8,2,5,10,11)13	7.0 - 11.4 - 12.0 - 13.4 - 12.9 - 12.5 - 12.7 - 12.8 - 13.9	7.0 - 18.4 - 30.4 - 43.8 - 56.7 - 69.2 - 81.9 - 94.7 - 108.6 (30.4-39.4)
200410010507	ダ	右	1000	晴	良	13:15	4歳以上500万下		2004-1-31	1	小倉	5	4歳以上500万下	(別定)	8	1130	3	8	260	5	5	110	1	2.0	260	4.0	5-7	440	2	5-8	750.0	2.0	5-8	350	2.0	2-8	1,800	23.0	2-5	490	4.0	8=>5	2860	8	2-5-8	2800	8			(*5,8)11(3,2,10)(1,6,9)4,7	(*5,8)11(3,2,10)1(4,6,9)7	12.2 - 10.9 - 11.9 - 12.0 - 12.3	12.2 - 23.1 - 35.0 - 47.0 - 59.3 (35.0-36.2)
200410010508	ダ	右	1700	晴	良	13:45	4歳以上500万下		2004-1-31	1	小倉	5	4歳以上500万下	(別定)	10	1010	4	10	280	4	1	230	3	8.0	1,380	9.0	1-7	2140	9	1-10	3230.0	10.0	1-10	900	9.0	8-10	6,950	43.0	1-8	4,100	31.0	10=>1	5380	16	1-8-10	58190	102	3,10(11,12)4(9,13)1(5,7)6,8=2	3,10(4,11)12,9(1,13)(5,7)-6,8=2	(3,*10)-11(4,13)12-1,7,9,6,8-5-2	10-3,13(4,11)(12,1)-(6,7)8-9-2,5	7.1 - 10.8 - 11.7 - 12.9 - 12.4 - 12.1 - 12.6 - 13.4 - 14.0	7.1 - 17.9 - 29.6 - 42.5 - 54.9 - 67.0 - 79.6 - 93.0 - 107.0 (29.6-40.0)
200410010509	芝	右	1800	晴	良	14:20	4歳以上500万下		2004-1-31	1	小倉	5	4歳以上500万下	(混)(別定)	16	420	2	16	160	2	14	600	8	10.0	2,150	12.0	7-8	860	2	14-16	4320.0	16.0	14-16	1,450	15.0	10-16	7,420	60.0	10-14	19,230	98.0	16=>14	6270	22	10-14-16	143540	231	14,16(2,9)3-(7,15)(6,11,13)(8,12)1(5,4,10)	14,16(2,9)-3-(7,15)-(6,11)13,4(8,12)(1,5,10)	14,16,2(3,9)-(15,4)7-(6,13)8(1,12,10)(11,5)	(*14,16)2(3,9)4,15,7(13,8)6(12,10)(1,5)-11	12.4 - 11.5 - 12.0 - 11.7 - 11.7 - 11.8 - 11.9 - 13.0 - 12.9	12.4 - 23.9 - 35.9 - 47.6 - 59.3 - 71.1 - 83.0 - 96.0 - 108.9 (35.9-37.8)
200410010510	芝	右	1200	晴	良	14:55	香春岳特別 		2004-1-31	1	小倉	5	4歳以上500万下	牝(別定)	14	870	4	14	260	5	8	120	1	6.0	360	6.0	5-8	1110	5	8-14	1220.0	4.0	8-14	500	4.0	6-14	1,580	23.0	6-8	840	9.0	14=>8	2780	8	6-8-14	6410	24			8(11,9)14(1,6)12(3,4)(7,13,10) 2,5	8(9,14)1(11,6,12)(3,10)(4,7,13) 2,5	12.0 - 10.9 - 11.2 - 11.5 - 11.9 - 12.1	12.0 - 22.9 - 34.1 - 45.6 - 57.5 - 69.6 (34.1-35.5)
200410010601	ダ	右	1000	晴	良	09:55	3歳未勝利		2004-2-1	1	小倉	6	3歳未勝利	牝[指](馬齢)	4	150	1	4	110	1	2	180	5	11.0	150	2.0	2-4	630	3	2-4	610.0	3.0	2-4	230	1.0	4-11	270	3.0	2-11	620	8.0	4=>2	850	3	2-4-11	1230	4			(*9,11)4(12,13)-(2,10)-8-(3,6)(1,5)-7	(*9,4,11)-12(2,13)10-8(3,6)-5,1,7	12.4 - 10.7 - 11.7 - 12.4 - 13.7	12.4 - 23.1 - 34.8 - 47.2 - 60.9 (34.8-37.8)
200410010602	芝	右	1200	晴	良	10:25	3歳未勝利		2004-2-1	1	小倉	6	3歳未勝利	(混)[指](馬齢)	9	870	3	9	240	3	11	110	1	1.0	670	14.0	5-6	610	2	9-11	740.0	2.0	9-11	330	2.0	1-9	3,040	32.0	1-11	1,390	14.0	9=>11	2170	5	1-9-11	9030	23			(*9,10,11)3(7,14)(4,12,15)(1,6,16)13(8,17)-(5,18)-2	(*9,11)10(3,7,14)15(12,1)6(4,16)13(8,17)18,5-2	12.0 - 10.5 - 11.1 - 11.3 - 12.7 - 12.7	12.0 - 22.5 - 33.6 - 44.9 - 57.6 - 70.3 (33.6-36.7)
200410010603	芝	右	1800	晴	良	10:55	3歳未勝利		2004-2-1	1	小倉	6	3歳未勝利	[指](馬齢)	9	280	1	9	130	1	4	340	5	7.0	190	4.0	2-5	1990	11	4-9	3180.0	10.0	4-9	1,060	8.0	7-9	420	3.0	4-7	1,600	20.0	9=>4	4150	14	4-7-9	5360	14	16(14,15)10,9(12,6)(1,5,11)4,2,8(3,13)7	16(9,14,15)(10,6)(12,11)(1,5,4)(2,8)(3,13)7	16(9,14,15)6(10,11)4-(5,7)(2,8)12(1,13)3	(16,*9)11(6,4)(10,14,7)(5,15,2,8)-(1,13,3)=12	12.3 - 12.0 - 13.0 - 12.5 - 12.1 - 12.0 - 12.1 - 12.6 - 12.5	12.3 - 24.3 - 37.3 - 49.8 - 61.9 - 73.9 - 86.0 - 98.6 - 111.1 (37.3-37.2)
200410010604	ダ	右	1000	晴	良	11:25	4歳以上500万下		2004-2-1	1	小倉	6	4歳以上500万下	[指](別定)	10	190	1	10	120	1	6	240	4	4.0	240	6.0	6-8	700	2	6-10	720.0	3.0	6-10	390	3.0	4-10	410	4.0	4-6	1,310	20.0	10=>6	1400	4	4-6-10	3160	13			(*10,6)(5,7,8)(4,3)9-1=2	(*10,6)5(7,8)(4,3)(1,9)-2	12.2 - 10.8 - 11.7 - 12.2 - 12.8	12.2 - 23.0 - 34.7 - 46.9 - 59.7 (34.7-36.7)
200410010605	ダ	右	1700	晴	良	11:55	4歳以上500万下		2004-2-1	1	小倉	6	4歳以上500万下	[指](別定)	9	290	1	9	160	1	13	180	3	4.0	980	11.0	5-7	520	2	9-13	600.0	1.0	9-13	320	1.0	4-9	1,390	18.0	4-13	3,000	35.0	9=>13	1060	1	4-9-13	9990	33	(*7,13)(1,6,15)(10,14)(8,11,5,12)2(3,9)4	(*7,13)(15,10)(1,6,14)(8,11,5)12,2(3,9)-4	9(7,13)-10,1,6(8,15)(11,12)14(3,5)4-2	9,13,7-10(1,6,11)8-(3,15,4)12,5-(2,14)	7.1 - 11.8 - 12.3 - 13.0 - 12.4 - 11.9 - 12.4 - 13.0 - 14.1	7.1 - 18.9 - 31.2 - 44.2 - 56.6 - 68.5 - 80.9 - 93.9 - 108.0 (31.2-39.5)
200410010606	ダ	右	1700	晴	良	12:45	4歳以上500万下		2004-2-1	1	小倉	6	4歳以上500万下	(混)[指](別定)	13	300	1	13	120	1	1	250	5	9.0	130	2.0	1-8	2070	6	1-13	2270.0	8.0	1-13	760	8.0	9-13	250	1.0	1-9	540	6.0	13=>1	3410	14	1-9-13	2070	3	4,14(1,9,11)10,8,13(3,7)(5,6,12) 2	4,14(1,9,11)(8,10)-13(3,7)6(5,12) 2	(*4,14,9)(1,8,11)13,10,12(3,5)(6,7) 2	(*4,9)1(14,13)(3,8,11)(5,10)6(7,12) 2	7.1 - 11.4 - 11.7 - 12.8 - 12.7 - 12.5 - 12.8 - 13.3 - 13.6	7.1 - 18.5 - 30.2 - 43.0 - 55.7 - 68.2 - 81.0 - 94.3 - 107.9 (30.2-39.7)
200410010607	芝	右	1200	晴	良	13:20	4歳以上500万下		2004-2-1	1	小倉	6	4歳以上500万下	[指](別定)	5	2450	7	5	560	6	3	2,540	16	10.0	810	9.0	2-3	11080	30	3-5	60350.0	106.0	3-5	15,950	115.0	5-10	6,420	64.0	3-10	23,740	126.0	5=>3	119220	190	3-5-10	388640	534			(8,*11,17)(3,15)(1,12,14)(6,9)(7,16)(10,13)-(2,5)4	11(8,17,14)(3,15)12(6,9)7(10,13)(1,5)(2,16)4	12.0 - 10.5 - 11.1 - 11.3 - 12.0 - 12.6	12.0 - 22.5 - 33.6 - 44.9 - 56.9 - 69.5 (33.6-35.9)
200410010608	芝	右	1800	晴	良	13:50	4歳以上500万下		2004-2-1	1	小倉	6	4歳以上500万下	牝[指](別定)	9	730	3	9	240	2	1	350	6	12.0	860	10.0	1-5	2160	11	1-9	4190.0	19.0	1-9	1,480	19.0	9-12	4,830	45.0	1-12	6,910	63.0	9=>1	7000	24	1-9-12	78670	190	4(10,11,13,14)(7,12)(6,9,15)(3,16)1,5-8-2	4(11,13,14)10(7,12)(6,9,15)(3,1,16)-5-8,2	4,14(12,15,16)1,7(13,9)(11,6)5(10,3)2,8	(4,*12,15,16)(14,1,9)-7(5,2)(6,8)(10,3)13,11	12.7 - 11.5 - 12.1 - 12.1 - 12.0 - 11.9 - 11.8 - 12.4 - 12.8	12.7 - 24.2 - 36.3 - 48.4 - 60.4 - 72.3 - 84.1 - 96.5 - 109.3 (36.3-37.0)
200410010609	芝	右	1200	曇	良	14:20	4歳以上500万下		2004-2-1	1	小倉	6	4歳以上500万下	(混)[指](別定)	17	740	4	17	290	4	6	1,270	14	12.0	250	3.0	3-8	5290	21	6-17	29970.0	69.0	6-17	8,460	76.0	12-17	1,060	7.0	6-12	4,280	47.0	17=>6	48740	112	6-12-17	47770	136			18(16,9,15)(4,14)(1,12)(8,17)(2,7,13,6)(3,11)5,10	18(9,15)(4,12)(1,14,17)(8,6)(16,2,13,11)(3,7,5,10)	11.9 - 10.6 - 10.9 - 11.4 - 12.3 - 12.4	11.9 - 22.5 - 33.4 - 44.8 - 57.1 - 69.5 (33.4-36.1)
