	track	direction	distance	weather	going	start_at	title	grade	date	round	place	days	requirement	rule	単勝:的中	単勝:配当	単勝:人気	複勝_1:的中	複勝_1:配当	複勝_1:人気	複勝_2:的中	複勝_2:配当	複勝_2:人気	複勝_3:的中	複勝_3:配当	複勝_3:人気	枠連:的中	枠連:配当	枠連:人気	馬連:的中	馬連:配当	馬連:人気	ワイド_1:的中	ワイド_1:配当	ワイド_1:人気	ワイド_2:的中	ワイド_2:配当	ワイド_2:人気	ワイド_3:的中	ワイド_3:配当	ワイド_3:人気	馬単:的中	馬単:配当	馬単:人気	三連複:的中	三連複:配当	三連複:人気	spacing_on_corner:1	spacing_on_corner:2	spacing_on_corner:3	spacing_on_corner:4	laptime	pacemaker	三連単:的中	三連単:配当	三連単:人気
200409010101	ダ	右	1800	晴	良	10:10	3歳未勝利		2004-2-28	1	阪神	1	3歳未勝利	(父)[指](馬齢)	4	260	1	4	130	2	10	150	3	8.0	210.0	5.0	4-8	550	3	4-10	600.0	2.0	4-10	260	3.0	4-8	440	6.0	8-10	490	7.0	4=>10	1170	3	4-8-10	1410	6	3(2,7)(8,10)(4,9)5-6,1	3,7(2,8)10(4,9)5,6,1	3(7,8)(2,4,10)9(6,5)-1	(*3,7,8,10)(4,9)(2,6,5)1	12.8 - 11.3 - 14.1 - 13.7 - 13.2 - 13.2 - 12.6 - 12.6 - 12.7	12.8 - 24.1 - 38.2 - 51.9 - 65.1 - 78.3 - 90.9 - 103.5 - 116.2 (38.2-37.9)			
200409010102	ダ	右	1200	晴	良	10:40	3歳未勝利		2004-2-28	1	阪神	1	3歳未勝利	(混)[指](馬齢)	13	3250	8	13	640	8	6	230	4	1.0	160.0	2.0	5-8	6350	19	6-13	9000.0	25.0	6-13	2,270	26.0	1-13	1,470	18.0	1-6	570	6.0	13=>6	25550	59	1-6-13	11850	37			13,1(2,3,6)(7,9)(4,10)-5-(12,11) 8	(*13,1)(2,3,6)(10,7,9)(4,5)-12-11 8	12.8 - 11.6 - 12.6 - 12.6 - 12.4 - 13.1	12.8 - 24.4 - 37.0 - 49.6 - 62.0 - 75.1 (37.0-38.1)			
200409010103	ダ	右	1800	晴	良	11:10	3歳未勝利		2004-2-28	1	阪神	1	3歳未勝利	(混)[指](馬齢)	2	450	3	2	140	4	6	110	1	5.0	120.0	2.0	2-6	600	2	2-6	590.0	2.0	2-6	230	3.0	2-5	290	5.0	5-6	170	1.0	2=>6	1210	5	2-5-6	610	2	4,6(1,5)(3,10)(2,9)-(7,8)	4,6(1,5)(3,10)9,2(7,8)	(*4,6)5(1,3,10)(2,9)-7,8	(*4,6,5)(1,3,2,10)9(7,8)	13.3 - 11.8 - 13.9 - 13.5 - 13.2 - 13.2 - 12.8 - 12.4 - 12.6	13.3 - 25.1 - 39.0 - 52.5 - 65.7 - 78.9 - 91.7 - 104.1 - 116.7 (39.0-37.8)			
200409010104	ダ	右	1400	晴	良	11:40	3歳未勝利		2004-2-28	1	阪神	1	3歳未勝利	牝[指](馬齢)	5	550	2	5	190	2	14	370	5	12.0	940.0	8.0	3-7	2370	8	5-14	4910.0	13.0	5-14	1,320	13.0	5-12	4,780	33.0	12-14	7,420	48.0	5=>14	8680	21	5-12-14	73540	127			(*4,9)7(1,11)3(13,12,14)(5,16)(2,15)(6,8)10	(*4,9,7,11)(3,12,14)1(13,5,16)-(15,8)(6,10)-2	12.4 - 11.3 - 12.2 - 13.1 - 12.9 - 12.2 - 13.4	12.4 - 23.7 - 35.9 - 49.0 - 61.9 - 74.1 - 87.5 (35.9-38.5)			
200409010105	障		3140	晴	良  ダート	12:10	障害4歳以上オープン		2004-2-28	1	阪神	1	障害4歳以上オープン	(混)(別定)	1	220	1	1	120	1	14	150	2	8.0	280.0	6.0	1-8	420	1	1-14	390.0	1.0	1-14	200	1.0	1-8	630	6.0	8-14	830	10.0	1=>14	690	1	1-8-14	1790	3	3(14,1)-11,5(6,8)(10,12,2)-9,13,7=4	3(14,1)-(11,5)(6,8,2)(10,12)(13,9)7=4	(*14,1)3-2-5,8(11,12,9)(6,10,13)=7=4	(14,*1)=3,8-(5,11)(12,9,13)6-10,7=4 2					
200409010106	ダ	右	1200	晴	良	13:00	3歳新馬		2004-2-28	1	阪神	1	3歳新馬	(混)[指](馬齢)	2	150	1	2	120	1	9	230	4	5.0	310.0	6.0	2-6	800	3	2-9	920.0	3.0	2-9	420	3.0	2-5	520	5.0	5-9	1,650	17.0	2=>9	1160	4	2-5-9	3520	11			2,9(1,12)8-(4,5)-(6,11)-(7,10)13,14-3	2-9,5,1,4(12,7)8(11,10)(6,13)14-3	12.4 - 11.2 - 12.0 - 12.9 - 12.3 - 13.6	12.4 - 23.6 - 35.6 - 48.5 - 60.8 - 74.4 (35.6-38.8)			
200409010107	芝	右	1200	晴	良	13:30	3歳500万下		2004-2-28	1	阪神	1	3歳500万下	(混)(特指)(馬齢)	2	910	4	2	240	4	13	140	1	6.0	150.0	3.0	1-7	650	2	2-13	2240.0	4.0	2-13	850	5.0	2-6	900	6.0	6-13	340	2.0	2=>13	5770	21	2-6-13	3220	6			5(6,11)(2,14)7(1,12,16)(4,13)-(3,9,15)(8,10)	(*5,6)(2,11,14)7(1,16)(12,13)(4,15)(3,10)(8,9)	12.2 - 10.8 - 11.5 - 11.7 - 11.3 - 12.3	12.2 - 23.0 - 34.5 - 46.2 - 57.5 - 69.8 (34.5-35.3)			
200409010108	ダ	右	1800	晴	良	14:00	4歳以上500万下		2004-2-28	1	阪神	1	4歳以上500万下	[指](別定)	4	880	4	4	280	7	10	170	1	8.0	260.0	5.0	2-5	540	1	4-10	2260.0	9.0	4-10	900	14.0	4-8	1,220	20.0	8-10	800	7.0	4=>10	4670	20	4-8-10	4930	15	8,10,12,11(1,2,15)(9,14)5(3,16)-13(7,4)-6	8,10,12(1,2,11)(9,15)(3,5,14)16-(13,4)(6,7)	(*8,10)12(11,15,14)(1,9)(3,2,16)(5,4)(13,7)-6	(*8,10)-(9,12)(3,11,15,14)(4,7)(1,2,16)6,5,13	13.1 - 11.5 - 13.3 - 13.0 - 12.6 - 12.6 - 12.6 - 12.3 - 13.3	13.1 - 24.6 - 37.9 - 50.9 - 63.5 - 76.1 - 88.7 - 101.0 - 114.3 (37.9-38.2)			
200409010109	芝	右	2000	晴	良	14:35	千里山特別 		2004-2-28	1	阪神	1	4歳以上1000万下	(混)[指](別定)	12	1120	4	12	200	4	4	120	1	16.0	140.0	2.0	2-6	1030	4	4-12	1220.0	3.0	4-12	410	3.0	12-16	540	6.0	4-16	230	1.0	12=>4	3740	13	4-12-16	1320	2	(*12,10)16(2,4)14(1,5,6,11)(3,13)(7,8)9-15	(*12,10)16(2,4,14)(1,5,6,11)-(3,13)8(7,9)-15	(*12,10)16(2,4,14)(1,5,6)(3,11)(13,8)(7,9)-15	(*12,10)(4,16,14)(2,5)(1,6)(3,13,11)(7,8)(15,9)	13.1 - 11.8 - 12.8 - 12.4 - 12.0 - 12.5 - 11.9 - 11.4 - 11.2 - 11.8	13.1 - 24.9 - 37.7 - 50.1 - 62.1 - 74.6 - 86.5 - 97.9 - 109.1 - 120.9 (37.7-34.4)			
200409010110	芝	右	2500	晴	良	15:10	御堂筋ステークス 		2004-2-28	1	阪神	1	4歳以上1600万下	(混)[指](別定)	6	460	3	6	170	2	3	330	5	7.0	240.0	4.0	3-6	3400	11	3-6	3120.0	10.0	3-6	830	10.0	6-7	500	6.0	3-7	980	11.0	6=>3	5030	17	3-6-7	5250	16	2,1(5,6)(8,7)(3,10)9 4	2,1(5,6)(8,7)(3,10)9 4	(*2,1)(5,6)(8,7)(3,10)-9 4	2,6(5,1,7,10)8,3,9 4	7.1 - 11.3 - 12.1 - 12.8 - 13.0 - 13.6 - 13.0 - 12.0 - 12.0 - 11.8 - 11.7 - 11.4 - 12.0	7.1 - 18.4 - 30.5 - 43.3 - 56.3 - 69.9 - 82.9 - 94.9 - 106.9 - 118.7 - 130.4 - 141.8 - 153.8 (30.5-35.1)			
