rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	7		ダイヤモンドバイオ	牝3	54.0		森泰斗	1:30.0		3-3-1-1	40.2	1.4	1	479	7		岡林光浩		バイオ（株）	130.0
2	3	3		タックドゥ	牝3	51.0		篠谷葵	1:31.2	6.0	6-7-6-4	40.5	4.3	2	472	-3		出川克己		首藤徳	45.5
3	1	1		レオズアズライト	牝3	54.0		岡村健司	1:32.3	5.0	8-8-9-5	40.6	70.9	9	415	1		矢内博		小池保則	26.0
4	8	10		ビリージーン	牝3	54.0		増田充宏	1:32.8	2.1/2	4-4-3-3	43.0	19.3	5	486	-3		田辺陽一		酒井孝敏	19.5
5	2	2		アクートラッシュ	牡3	52.0		北島希望	1:32.9	クビ	10-10-10-10	40.4	222.1	10	441	-9		山田質		米津佳昭	13.0
6	7	8		オーヴァル	牡3	56.0		川島正太	1:33.0	3/4	9-9-8-6	41.3	41.7	7	493	4		玉井昇		佐伯太朗	
7	5	5		ロッソアモーレ	牝3	54.0		澤田龍哉	1:33.1	クビ	2-2-2-2	43.3	9.2	3	467	13		矢野義幸		（株）Ｎｉｃｋｓ	
8	4	4		ベニノエンゼル	牝3	54.0		保園翔也	1:33.5	2.0	5-5-7-9	42.9	55.5	8	433	2		山越光		（株）紅谷	
9	6	6		マウコストレート	牡3	52.0		中島良美	1:34.8	6.0	7-6-5-7	44.6	39.5	6	414	4		藤原智行		新井悟	
10	8	9		ジョーステラ	牝3	54.0		張田昂	1:36.6	9.0	1-1-4-8	46.8	13.7	4	483	5		小久保智		上田けい子	
