日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/03/13	曇	8	10	5	5	58.6	8	6	57.0	良	2:13.6	0.9	8-8-7-7	36.3-35.3	35.4	中京	202207020208	4歳以上1勝クラス	202207020208	01128	芝	2200	488	-4	0.0
2022/02/05	晴	7	11	7	9	34.0	6	5	57.0	良	2:02.6	0.6	7-7-5-5	37.3-34.8	34.9	中京	202207011107	4歳以上1勝クラス	202207011107	01128	芝	2000	492	0	77.0
2022/01/22	晴	7	9	3	3	197.2	9	5	57.0	良	2:14.4	1.6	6-6-6-6	34.7-35.7	36.4	中京	202207010707	4歳以上1勝クラス	202207010707	01128	芝	2200	492	4	77.0
2021/12/18	晴	9	18	2	3	218.6	18	12	57.0	良	2:15.4	1.6	11-10-11-9	35.5-36.6	37.4	中京	202107060509	3歳以上1勝クラス	202107060509	01156	芝	2200	488	4	0.0
2021/07/31	晴	9	14	1	1	77.2	13	14	57.0	良	2:43.9	2.7	11-12-11-12	37.6-36.4	38.3	函館	202102010909	八甲田山特別(1勝クラス)	202102010909	01166	芝	2600	484	2	0.0
2021/07/11	曇	9	14	7	11	62.2	11	9	57.0	稍	2:03.2	0.6	11-12-12-13	35.0-37.3	37.0	函館	202102010409	3歳以上1勝クラス	202102010409	01166	芝	2000	482	0	0.0
2021/06/19	曇	10	8	1	1	23.3	6	5	57.0	良	2:01.4	1.6	7-6-7-7	36.1-33.1	34.0	札幌	202101010310	利尻特別(1勝クラス)	202101010310	01166	芝	2000	482	-6	106.0
2021/05/22	曇	12	10	3	3	16.5	6	5	57.0	稍	2:33.2	1.4	9-9-8-8	38.0-37.2	37.5	新潟	202104020512	荒川峡特別(1勝クラス)	202104020512	01138	芝	2400	488	8	106.0
2021/04/03	曇	6	10	7	8	13.9	6	8	57.0	良	2:00.9	1.8	10-9-10-10	36.2-34.8	35.5	阪神	202109020306	4歳以上1勝クラス	202109020306	01156	芝	2000	480	-4	0.0
2021/02/06	晴	7	9	7	7	47.4	7	2	56.0	良	2:04.5	0.2	8-8-8-8	38.6-34.3	33.8	中京	202107011107	4歳以上1勝クラス	202107011107	01156	芝	2000	484	-2	300.0
2021/01/24	雨	12	11	8	11	29.0	8	8	56.0	不	2:19.9	1.1	11-11-10-9	37.2-36.7	36.9	中京	202107010812	4歳以上1勝クラス	202107010812	01156	芝	2200	486	0	0.0
2020/12/13	曇	8	18	7	14	147.2	16	10	56.0	良	2:02.3	0.3	18-18-18-17	36.5-35.9	34.8	中京	202007030408	3歳以上1勝クラス	202007030408	01156	芝	2000	486	0	0.0
2020/12/05	晴	12	18	8	17	51.9	12	14	56.0	良	2:01.9	2.1	13-14-17-17	35.8-35.3	35.9	中京	202007030112	栄特別(1勝クラス)	202007030112	01171	芝	2000	486	12	0.0
2020/07/05	曇	4	16	1	2	8.7	4	1	56.0	良	1:49.4	-0.1	13-13-15-10	36.0-36.5	35.2	函館	202002020204	3歳未勝利	202002020204	01116	芝	1800	474	-6	510.0
2020/05/24	晴	5	14	3	3	17.9	7	5	56.0	良	2:02.7	1.0	12-12-11-11	35.8-36.7	36.8	京都	202008031005	3歳未勝利	202008031005	01138	芝	2000	480	-2	51.0
2020/05/17	晴	5	11	8	11	63.6	9	5	56.0	稍	2:04.8	0.7	10-10-10-10	38.4-34.6	34.4	京都	202008030805	3歳未勝利	202008030805	01138	芝	2000	482	-4	51.0
2020/05/02	晴	5	12	6	7	35.8	8	6	56.0	良	2:28.3	1.3	2-3-2-3	35.7-34.5	35.6	京都	202008030305	3歳未勝利	202008030305	01138	芝	2400	486	4	0.0
2020/03/15	晴	4	16	4	7	221.1	15	7	56.0	稍	1:49.4	0.7	10-10	35.5-35.6	35.4	阪神	202009010604	3歳未勝利	202009010604	01138	芝	1800	482	-2	0.0
2020/02/22	曇	1	16	2	4	90.1	9	11	56.0	稍	1:58.3	3.5	8-7-6-8	37.0-38.6	41.4	京都	202008020701	3歳未勝利	202008020701	01096	ダ	1800	484	0	0.0
2020/02/02	晴	1	12	8	11	36.3	7	6	56.0	稍	1:57.1	2.3	11-10-9-7	37.4-38.8	39.7	京都	202008020201	3歳未勝利	202008020201	01096	ダ	1800	484	-6	0.0
2020/01/18	晴	4	16	3	5	34.3	7	9	56.0	稍	1:29.4	2.6	12-12	36.2-38.2	38.2	京都	202008010604	3歳新馬	202008010604	01138	ダ	1400	490	0	0.0
