日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/20	晴	7	16	5	9	11.9	5	14	51.0	重	1:48.8	2.3	3-3-3-3	30.2-37.2	39.4	小倉	202210020407	4歳以上1勝クラス	202210020407	01184	ダ	1700	488	0	0.0
2022/02/05	小雪	7	12	8	12	5.5	4	3	51.0	良	1:48.6	0.3	2-2-2-2	31.0-37.9	38.1	小倉	202210010707	4歳以上1勝クラス	202210010707	01191	ダ	1700	488	6	190.0
2022/01/22	晴	7	16	7	14	10.2	6	8	54.0	良	1:48.7	1.3	8-8-8-9	30.2-39.0	39.5	小倉	202210010307	4歳以上1勝クラス	202210010307	01171	ダ	1700	482	-6	0.0
2021/12/18	晴	2	14	4	5	13.0	7	7	51.0	重	1:53.4	1.9	3-3-4-5	36.0-38.0	39.6	中京	202107060502	3歳以上1勝クラス	202107060502	01185	ダ	1800	488	6	0.0
2021/10/02	晴	7	16	8	15	12.6	6	5	53.0	稍	1:53.0	1.1	4-3-4-3	34.9-38.7	39.7	中山	202106040807	3歳以上1勝クラス	202106040807	01096	ダ	1800	482	2	76.0
2021/09/12	曇	6	13	4	5	5.6	3	4	52.0	良	1:54.2	1.2	6-5-6-5	36.7-37.7	38.2	中山	202106040206	3歳以上1勝クラス	202106040206	01096	ダ	1800	480	2	110.0
2021/05/23	晴	5	16	5	9	30.6	8	11	54.0	稍	1:25.7	1.7	4-3	34.9-37.3	38.8	東京	202105021005	3歳1勝クラス	202105021005	01043	ダ	1400	478	4	0.0
2021/05/01	曇	6	16	7	13	37.6	10	10	54.0	稍	1:38.4	2.1	8-6	35.3-37.0	38.6	東京	202105020306	3歳1勝クラス	202105020306	01075	ダ	1600	474	-4	0.0
2021/02/27	晴	7	10	3	3	34.4	7	8	54.0	良	1:58.1	3.7	2-2-2-2	37.6-39.2	42.5	中山	202106020107	3歳1勝クラス	202106020107	01043	ダ	1800	478	2	0.0
2020/12/19	晴	2	16	4	7	3.4	2	1	54.0	良	1:57.8	-0.2	4-5-4-3	38.5-39.3	38.9	中山	202006050502	2歳未勝利	202006050502	01043	ダ	1800	476	-4	510.0
2020/11/23	晴	1	16	8	16	11.4	5	2	54.0	良	1:26.3	0.2	2-2	37.0-36.3	36.4	東京	202005050701	2歳未勝利	202005050701	01043	ダ	1400	480	-8	200.0
2020/10/18	晴	4	18	2	4	15.3	7	8	54.0	重	1:25.4	1.8	3-3	36.8-34.7	36.1	東京	202005040404	2歳新馬	202005040404	01043	芝	1400	488	0	0.0
