日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2022/04/22	晴	7	12	4	4	11.6	7	6	54.0	重	1:39.7	2.2	2-2-3	0.0-40.5	42.5	名古屋	202248042207	C8組	202248042207	05324	丹羽克輝	ダ	1500	440	-2	0.0
2022/04/12	晴	7	12	5	6	45.3	6	11	54.0	良	1:41.8	4.2	5-8-8	0.0-40.2	43.0	名古屋	202248041207	C8組	202248041207	a016d	横井将人	ダ	1500	442	8	0.0
2022/03/10	晴	6	12	8	12	2.2	1	3	54.0	良	1:33.9	0.8	2-2-2	0.0-40.0	40.6	名古屋	202248031006	C10組	202248031006	05171	岡部誠	ダ	1400	434	-6	5.8
2022/03/02	晴	5	11	2	2	32.7	5	4	54.0	稍	1:34.0	1.8	4-3-3	0.0-41.1	41.2	名古屋	202248030205	SAKI22イーヤー	202248030205	a016d	横井将人	ダ	1400	440	-1	3.8
2022/02/16	晴	7	10	7	7	7.4	3	6	54.0	稍	1:35.4	1.7	2-2-3	0.0-41.6	43.1	名古屋	202248021607	C13組	202248021607	05324	丹羽克輝	ダ	1400	441	-2	0.0
2022/02/02	晴	7	10	6	6	19.5	5	2	54.0	良	1:33.5	0.0	3-3-3	0.0-41.1	40.7	名古屋	202248020207	やすひろ&みずほ結婚	202248020207	05324	丹羽克輝	ダ	1400	443	-2	10.2
2022/01/19	晴	11	10	5	5	16.8	6	8	54.0	良	1:49.4	3.3	2-3-5	0.0-40.2	43.3	名古屋	202248011911	乙川特別	202248011911	05324	丹羽克輝	ダ	1600	445	0	0.0
2022/01/02	晴	7	9	3	3	6.7	4	1	54.0	良	1:32.9	-0.4	3-3-3	0.0-41.2	40.9	名古屋	202248010207	第6回・北区に集いし	202248010207	05324	丹羽克輝	ダ	1400	445	0	32.0
2021/12/22	晴	5	11	6	6	11.7	4	8	54.0	重	1:36.1	3.9	4-4-5	0.0-40.4	42.8	名古屋	202148122205	C18組	202148122205	a016d	横井将人	ダ	1400	445	3	0.0
2021/12/09	晴	5	11	8	10	23.0	7	10	54.0	重	1:35.9	4.4	5-7-6	0.0-39.5	43.1	名古屋	202148120905	C18組	202148120905	a016d	横井将人	ダ	1400	442	4	0.0
2021/12/01	晴	8	10	6	6	14.4	4	8	54.0	不	1:32.6	2.9	4-6-7	0.0-39.3	40.8	名古屋	202148120108	C16組	202148120108	a016d	横井将人	ダ	1400	438	-10	0.0
2021/11/17	晴	11	10	7	8	70.4	9	8	54.0	良	1:47.1	4.0	3-3-5	0.0-38.7	42.1	名古屋	202148111711	宇連川特別	202148111711	a016d	横井将人	ダ	1600	448	8	0.0
2021/11/01	晴	8	12	7	9	16.9	4	1	54.0	良	1:31.4	0.0	1-1-1	0.0-39.5	39.5	名古屋	202148110108	C23組	202148110108	a016d	横井将人	ダ	1400	440	-4	32.0
2021/10/21	晴	8	10	5	5	49.6	8	7	54.0	良	1:47.6	3.4	3-3-7	0.0-39.1	41.6	名古屋	202148102108	玉野川特別	202148102108	a016d	横井将人	ダ	1600	444	-4	0.0
2021/10/11	晴	3	11	7	8	4.8	3	1	54.0	良	1:32.0	-0.6	1-1-1	0.0-39.4	39.4	名古屋	202148101103	C28組	202148101103	a016d	横井将人	ダ	1400	448	-2	32.0
2021/09/28	晴	8	10	3	3	53.3	7	10	54.0	重	1:34.5	5.0	8-10-10	0.0-37.3	41.3	名古屋	202148092808	3歳2組	202148092808	a016d	横井将人	ダ	1400	450	4	0.0
2021/05/04	晴	9	9	4	4	8.0	5	8	54.0	良	1:48.2	3.4	5-7-7	0.0-39.0	41.4	名古屋	202148050409	メイドリーム戦	202148050409	a016d	横井将人	ダ	1600	446	-4	0.0
2021/01/01	晴	11	12	5	6	21.5	4	6	54.0	稍	1:48.2	1.8	3-5-7	0.0-39.1	40.4	名古屋	202148010111	新春ペガサスC(G)	202148010111	05523	池田敏樹	ダ	1600	450	0	0.0
2020/12/04	晴	7	6	5	5	5.7	3	1	54.0	良	1:28.9	-0.2	1-1-1	0.0-39.3	39.3	笠松	202047120407	寒椿特別	202047120407	05523	池田敏樹	ダ	1400	450	2	62.0
2020/11/19	晴	10	12	8	12	6.7	2	3	54.0	良	1:29.6	0.9	2-2-2	0.0-39.2	39.7	笠松	202047111910	チャレンジ(OP)	202047111910	05523	池田敏樹	ダ	1400	448	1	25.0
2020/11/05	晴	10	10	7	7	42.2	5	4	54.0	良	1:46.6	2.8	8-7-6	0.0-39.0	39.6	笠松	202047110510	ラブミーチャン記念(G)	202047110510	05523	池田敏樹	ダ	1600	447	-4	15.0
2020/10/22	雨	10	12	5	5	52.3	8	4	54.0	良	1:30.9	0.7	4-5-3	0.0-40.1	39.9	笠松	202047102210	ジュニアクラウン(OP)	202047102210	05523	池田敏樹	ダ	1400	451	6	15.0
2020/10/08	雨	9	5	3	3	6.9	3	5	54.0	不	1:31.2	1.9	3-4-4	0.0-39.3	40.1	笠松	202047100809	ブバルディア特別	202047100809	05523	池田敏樹	ダ	1400	445	2	3.1
2020/09/25	雨	5	7	1	1	4.6	3	1	54.0	不	0:49.1	-0.2	1	0.0-36.2	36.2	笠松	202047092505	新馬戦(新馬)	202047092505	05523	池田敏樹	ダ	800	443	0	110.0
