日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey_id	jockey_name	field	distance	weight	gain	bounty
2021/06/20	曇	12	15	4	8			除	55.0	稍				33.9-38.5		阪神	202109030212	3歳以上2勝クラス	202109030212	05203	岩田康誠	ダ	1400	460	0	0.0
2021/04/04	雨	7	15	3	5	213.4	15	15	54.0	良	1:57.9	5.3	6-6-10-13	36.6-38.5	42.4	阪神	202109020407	4歳以上2勝クラス	202109020407	01176	亀田温心	ダ	1800	460	10	0.0
2021/03/07	曇	12	14	4	7	52.2	10	13	52.0	重	1:45.9	2.4	8-8-7-9	29.0-37.6	39.3	小倉	202110020812	由布院特別(2勝クラス)	202110020812	01176	亀田温心	ダ	1700	450	-8	0.0
2020/08/29	曇	8	14	7	12	8.6	4	1	50.0	良	1:46.6	0.0	3-3-3-2	30.6-38.4	38.2	札幌	202001020508	3歳以上1勝クラス	202001020508	01176	亀田温心	ダ	1700	458	2	760.0
2020/08/22	晴	3	14	8	13	16.4	8	1	52.0	良	1:46.6	-0.2	2-1-2-1	30.3-38.3	38.3	札幌	202001020303	3歳未勝利	202001020303	01176	亀田温心	ダ	1700	456	6	510.0
2020/08/02	晴	4	16	6	12	103.5	15	8	52.0	良	1:09.5	0.9	15-13	33.8-34.8	34.7	札幌	202001010404	3歳未勝利	202001010404	01176	亀田温心	芝	1200	450	-2	0.0
2020/06/14	曇	2	16	8	15	56.8	11	6	53.0	重	1:10.9	1.0	7-8	34.3-35.6	35.9	阪神	202009030402	3歳未勝利	202009030402	01178	斎藤新	芝	1200	452	-8	0.0
2020/02/15	曇	1	16	3	5	11.1	6	4	54.0	稍	1:13.5	0.8	6-5	35.0-37.7	37.9	京都	202008020501	3歳未勝利	202008020501	01015	古川吉洋	ダ	1200	460	2	77.0
2020/01/25	曇	2	14	5	8	44.3	8	6	54.0	重	1:12.7	0.5	5-3	35.1-37.1	37.2	京都	202008010802	3歳未勝利	202008010802	01015	古川吉洋	ダ	1200	458	2	0.0
2020/01/05	曇	1	16	8	15	77.3	12	8	54.0	稍	1:14.6	1.9	6-5	36.2-36.5	37.8	京都	202008010101	3歳未勝利	202008010101	01015	古川吉洋	ダ	1200	456	0	0.0
2019/12/15	晴	1	16	7	14	388.4	14	4	54.0	良	1:14.3	1.5	4-4	35.6-37.2	38.2	阪神	201909050601	2歳未勝利	201909050601	01015	古川吉洋	ダ	1200	456	0	75.0
2019/11/30	晴	1	12	7	9	154.5	9	10	54.0	良	1:15.2	1.4	10-8	35.6-38.2	38.7	阪神	201909050101	2歳未勝利	201909050101	01015	古川吉洋	ダ	1200	456	-6	0.0
2019/08/31	晴	5	16	4	7	21.4	6	11	54.0	良	1:10.9	1.5	8-9	34.0-35.4	36.2	小倉	201910021105	2歳新馬	201910021105	05525	藤井勘一	芝	1200	462	0	0.0
