日付	天気	R	頭数	枠番	馬番	オッズ	人気	着順	斤量	馬場	タイム	着差	通過	ペース	上り	place	race_id	race_name	movie	jockey	field	distance	weight	gain	bounty
2022/02/27	晴	12	15	7	13	97.2	11	15	52.0	良	1:58.3	3.2	3-3-3-3	37.9-39.6	42.5	中山	202206020212	4歳以上2勝クラス	202206020212	01192	ダ	1800	472	-14	0.0
2021/08/01	曇	8	11	1	1	14.0	5	1	55.0	良	1:46.7	-0.2	4-3-2-2	30.1-39.0	38.8	函館	202102011008	3歳以上1勝クラス	202102011008	01025	ダ	1700	486	4	760.0
2021/07/10	雨	7	14	8	13	12.6	5	4	55.0	稍	1:46.4	0.9	3-3-4-5	29.6-38.9	39.5	函館	202102010307	3歳以上1勝クラス	202102010307	01025	ダ	1700	482	8	110.0
2021/06/20	曇	8	12	8	12	17.8	6	4	55.0	稍	1:46.2	0.5	3-3-2-1	29.7-38.1	38.6	札幌	202101010408	3歳以上1勝クラス	202101010408	01025	ダ	1700	474	0	110.0
2021/05/08	晴	7	9	2	2	4.2	2	3	55.0	良	1:54.5	0.6	3-3-3-3	37.3-38.4	38.6	新潟	202104020107	4歳以上1勝クラス	202104020107	01025	ダ	1800	474	-2	190.0
2021/04/18	雨	7	15	8	15	12.5	6	6	55.0	不	1:55.1	0.6	3-3-3-3	38.2-39.5	39.9	新潟	202104010407	4歳以上1勝クラス	202104010407	01025	ダ	1800	476	4	0.0
2021/03/27	晴	7	16	5	10	43.2	8	3	55.0	良	1:55.0	0.3	3-3-4-4	37.2-37.7	37.7	中山	202106030107	4歳以上1勝クラス	202106030107	01025	ダ	1800	472	2	190.0
2021/02/20	晴	9	14	3	4	14.5	6	9	54.0	稍	1:46.6	1.6	1-1-1-2	30.1-36.9	38.5	小倉	202110020309	4歳以上1勝クラス	202110020309	01025	ダ	1700	470	2	0.0
2020/11/21	晴	7	16	2	4	48.0	10	12	54.0	良	1:39.3	0.9	4-4	35.4-37.5	38.1	東京	202005050507	3歳以上1勝クラス	202005050507	01169	ダ	1600	468	8	0.0
2020/11/01	晴	3	15	6	11	6.6	4	6	53.0	良	1:48.7	0.4	5-5-3-3	30.6-38.7	38.8	福島	202003030203	3歳以上1勝クラス	202003030203	01025	ダ	1700	460	-6	0.0
2020/10/11	晴	8	11	5	5	22.6	6	11	53.0	良	1:49.7	2.7	2-2	35.1-34.9	37.1	新潟	202004040208	3歳以上1勝クラス	202004040208	01025	芝	1800	466	6	0.0
2020/06/14	曇	2	14	3	3	3.7	2	1	54.0	良	1:46.6	-0.8	1-1-1-1	30.3-38.0	38.0	函館	202002010202	3歳未勝利	202002010202	01025	ダ	1700	460	-2	510.0
2020/05/23	晴	2	15	7	12	4.2	2	3	54.0	稍	1:54.3	0.6	3-3-3-3	37.1-37.8	38.1	新潟	202004010502	3歳未勝利	202004010502	01025	ダ	1800	462	0	130.0
2020/05/10	小雨	3	15	4	6	11.0	5	3	54.0	稍	1:54.7	0.6	4-3-7-6	36.3-39.4	39.4	新潟	202004010203	3歳未勝利	202004010203	01169	ダ	1800	462	4	130.0
2020/04/19	晴	2	13	7	10	28.9	5	3	54.0	重	1:54.6	1.3	3-3-3-3	37.3-37.7	38.7	中山	202006030802	3歳未勝利	202006030802	01169	ダ	1800	458	0	130.0
2020/03/21	晴	1	16	2	3	50.8	8	5	54.0	良	1:56.4	1.2	6-5-9-6	37.5-37.9	38.6	中山	202006020801	3歳未勝利	202006020801	01169	ダ	1800	458	2	51.0
2020/03/07	曇	5	16	4	7	250.5	14	12	54.0	良	1:51.1	1.5	10-11-10-10	37.0-35.9	36.4	中山	202006020305	3歳未勝利	202006020305	01169	芝	1800	456	8	0.0
2019/12/08	晴	4	18	8	17	163.2	14	11	54.0	稍	2:03.6	1.5	12-13-14-12	36.1-36.0	36.1	中山	201906050404	2歳未勝利	201906050404	01169	芝	2000	448	-2	0.0
2019/11/23	雨	5	18	4	8	13.9	5	10	53.0	不	1:40.5	1.6	14-14	36.3-36.5	36.5	東京	201905050705	2歳新馬	201905050705	01169	芝	1600	450	0	0.0
