rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	8		アッチャイオ	牡4	56.0		西川敏弘	1:47.5		8-6-4-1	40.3	1.9	1	446	-1		中西達也		炭田豊	30.0
2	7	7		ケイズイーグル	牡11	52.0		濱尚美	1:48.3	4.0	10-10-9-5	40.4	13.7	4	481	-3		東原己俊		蕭敬意	10.5
3	3	3		マーガレットリバー	牡4	56.0		郷間勇太	1:48.8	2.1/2	2-2-2-2	41.9	5.2	3	503	-1		細川忠義		上岡和男	6.0
4	6	6		ウインフルスター	牡4	56.0		高松亮	1:49.0	1.0	7-9-10-6	40.8	49.4	7	469	-9		中西達也		杉岡弘和	4.5
5	1	1		シッコク	牝3	54.0		倉兼育康	1:49.6	3.0	1-1-1-3	42.8	2.7	2	432	-3		別府真司		西森功	3.0
6	5	5		ジュビラント	牡5	56.0		西森将司	1:49.9	1.1/2	3-3-3-4	42.8	110.2	8	460	-1		田中譲二		金野喜見男	
7	2	2		サードレディ	牝5	53.0		塚本雄大	1:50.5	3.0	4-4-5-7	42.9	22.3	5	467	-3		目迫大輔		濱田常稔	
8	8	10		サンオーガスタ	牝5	54.0		嬉勝則	1:50.6	1/2	5-5-6-10	42.8	288.5	10	421	1		川野勇馬		神岡賢太郎	
9	8	9		ダノンサーガ	牡7	56.0		上田将司	1:50.9	1.1/2	9-8-7-8	42.8	125.2	9	499	-5		細川忠義		酒井孝敏	
10	4	4		ミコノホマレ	牝4	54.0		山崎雅由	1:51.2	1.1/2	6-7-8-9	43.3	44.0	6	522	-6		田中守		片山敦	
