rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	7	10		ムーンフェアリー	牝3	54.0		坂口裕一	1:29.3		6-6-3-3	40.2	1.8	1	450	0		村上昌幸		芦信雄	35.0
2	7	9		モンサンチェロ	セ3	56.0		村上忍	1:29.3	クビ	1-1-1-1	41.1	28.2	6	475	2		飯田弘道		徳田直樹	9.8
3	8	12		カラスミヤビ	牝4	53.0		塚本涼人	1:29.5	1.0	3-3-4-4	40.6	19.7	5	468	-6		酒井仁		鈴木雅俊	5.6
4	6	8		ドリームセンス	牡9	56.0		大坪慎	1:29.5	クビ	10-8-6-5	39.6	51.0	8	503	-6		工藤裕孝		小橋亮太	3.5
5	5	6		ビーサエッタ	牝5	54.0		鈴木祐	1:29.8	1.3/4	5-5-5-6	40.2	18.6	4	446	1		櫻田康二		馬場祥晃	2.1
6	3	3		チェスナットバレー	牡4	56.0		高橋悠里	1:29.9	クビ	11-11-11-10	39.5	94.2	12	490	5		新田守		高橋敏英	
7	6	7		マルケイサスケ	セ5	56.0		木村暁	1:29.9	クビ	8-9-9-7	39.9	67.8	9	456	-1		石川栄		熊谷清則	
8	1	1		ミナトイチバン	牡4	56.0		高松亮	1:30.0	1/2	7-7-7-8	40.0	3.6	2	462	-3		飯田弘道		大久保與志雄	
9	4	4		スクープショット	牡4	56.0		陶文峰	1:30.7	4.0	12-12-12-12	39.5	35.5	7	487	14		佐藤祐司		後藤順男	
10	5	5		マノラム	牝4	50.0		関本玲花	1:31.2	3.0	4-4-8-9	41.7	69.0	10	426	7		晴山厚司		安川雅博	
11	2	2		エールブラン	セ5	53.0		田中洸多	1:31.2	クビ	9-10-10-11	41.2	86.3	11	493	-13		伊藤和		山中元夫	
12	8	11		ブライティアルアー	牝3	54.0		関本淳	1:31.2	クビ	2-2-2-2	42.6	5.2	3	413	2		晴山厚司		小林昌志	
