rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	3	3		カーリングストーン	牡4	56.0		赤岡修次	1:32.5		11-11-7-1	40.1	2.0	1	475	5		打越勇児		国分純	70.0
2	5	5		アウトラウド	牡3	56.0		倉兼育康	1:32.5	クビ	3-3-2-3	41.0	4.8	2	493	2		目迫大輔		橘勝年	24.5
3	7	10		マイネルリベラル	牡3	56.0		岡村卓弥	1:32.7	1.0	1-1-1-2	41.8	13.4	5	476	2		雑賀正光		小橋亮太	14.0
4	7	9		ヤマイチレジェンド	牡8	56.0		郷間勇太	1:33.3	3.0	10-10-11-9	40.6	5.7	3	535	0		田中譲二		（同）ＪＰＮ技研	10.5
5	6	7		コジョウザン	牡4	54.0		妹尾将充	1:33.8	2.1/2	12-12-12-12	41.0	41.4	9	428	-1		国澤輝幸		吉田紘子	7.0
6	5	6		ダイワエクシード	セ8	56.0		林謙佑	1:34.0	3/4	5-4-6-5	42.2	18.5	6	541	-2		大関吉明		濱田修一	
7	6	8		モズキングタイド	牡6	56.0		永森大智	1:34.0	クビ	9-9-9-7	41.4	95.3	10	475	1		雑賀正光		庄司紫紀	
8	4	4		ヴィルダイヤ	牝5	54.0		別府真衣	1:34.0	アタマ	2-2-3-4	42.5	28.6	7	427	3		那俄性哲		廣田優生	
9	1	1		ニシノラディアント	牡7	56.0		多田羅誠	1:34.1	クビ	7-7-8-8	41.8	32.0	8	500	1		工藤真司		（株）ボンズ	
10	8	12		リーガルオフィス	セ7	56.0		佐原秀泰	1:34.3	3/4	4-6-4-6	42.4	179.2	11	451	6		那俄性哲		（株）ファーストビ	
11	8	11		セイユウガッツ	牡5	56.0		塚本雄大	1:34.4	1/2	8-8-10-10	41.8	219.4	12	483	-5		目迫大輔		北原光一郎	
12	2	2		コスモジョーカー	セ5	56.0		宮川実	1:36.4	大	6-5-5-11	44.4	7.1	4	504	-9		宮川浩一		市村義和	
