rank	waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	time	diff	rank_at_corner	max_speed	odds	ninki	weight	gain	trainer_id	trainer_name	owner_id	owner_name	bounty
1	6	7		アドマイヤポラリス	牡5	56.0		福永祐一	2:35.4		9-9-7-5	36.2	2.7	1	482	-8		友道康夫		近藤旬子	1,846.6
2	6	8		サトノラディウス	牡5	56.0		三浦皇成	2:35.5	1/2	5-5-4-2	36.6	10.6	5	488	-6		国枝栄		サトミホースカンパニー	737.6
3	7	10		ディバインフォース	牡5	56.0		池添謙一	2:35.6	1.0	11-11-10-5	36.1	4.9	3	468	6		寺島良		吉田晴哉	463.8
4	8	11		エフェクトオン	牡5	54.0		吉田隼人	2:35.7	クビ	9-9-10-5	36.2	11.6	6	444	-4		久保田貴		社台レースホース	270.0
5	3	3		ヒシヴィクトリー	牡6	55.0		木幡巧也	2:35.8	1/2	7-7-4-5	36.8	23.2	8	492	2		牧光二		阿部雅英	182.0
6	4	4		バイマイサイド	牡6	56.0		横山武史	2:35.8	ハナ	4-4-4-2	36.8	6.5	4	488	6		池江泰寿		Ｇ１レーシング	
7	7	9		サトノグロワール	牡6	54.0		岩田望来	2:36.4	3.1/2	7-7-9-5	37.1	24.6	9	516	0		池江泰寿		サトミホースカンパニー	
8	5	5		ヒシゲッコウ	牡5	55.0		ルメール	2:36.7	2.0	3-3-2-1	38.0	4.9	2	484	-2		堀宣行		阿部雅英	
9	1	1		シビックヴァーゴ	牡5	51.0		原優介	2:37.7	6.0	5-5-7-11	38.5	175.6	11	462	-4		伊坂重信		國枝久美子	
10	2	2		ヒラボクメルロー	牝5	51.0		江田照男	2:38.2	3.0	1-1-1-5	39.6	22.2	7	468	4		田中剛		平田牧場	
11	8	12		ウィナーポイント	牝6	50.0		木幡育也	2:38.7	3.0	2-2-2-2	40.0	107.0	10	428	0		和田勇介		岡田牧雄	
取	5	6		アスティ	セ5	52.0		吉田豊					---		計不			堀井雅広		山口謙太郎	
