waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2013105646	マウントゴールド	牡8	57.0	01174	岩田望	01071	池江	452	-6
1	2	2016105802	ロザムール	牝5	53.0	05212	Ｍデムーロ	00423	上原	500	8
2	3	2014103795	ワンダープチュック	牡7	54.0	01092	津村	01072	河内	506	2
2	4	2016106518	トーラスジェミニ	牡5	57.0	05386	戸崎圭	01005	小桧山	466	-6
3	5	2017105460	ブラックマジック	牡4	54.0	01077	石橋脩	01054	戸田	446	-4
3	6	2016102929	ショウナンバルディ	牡5	55.0	05203	岩田康	01149	松下	448	0
4	7	2016104549	カウディーリョ	牡5	55.0	01127	丸山	01070	堀	456	6
4	8	2015100969	アールスター	牡6	56.0	01142	長岡	01157	杉山晴	512	6
5	9	2014104386	クレッシェンドラヴ	牡7	58.0	00422	内田博	01163	林	498	0
5	10	2016104778	クラージュゲリエ	牡5	56.0	01095	吉田隼	01071	池江	506	0
6	11	2016105681	スカーフェイス	牡5	52.0	01122	三浦	00362	橋田	456	0
6	12	2016102045	ツーエムアロンソ	牡5	53.0	01158	野中	01099	本田	534	-2
7	13	2014100063	プレシャスブルー	牡7	54.0	00641	柴田善	01020	相沢	442	0
7	14	2017105422	ワーケア	牡4	55.0	01075	田辺	01038	手塚	500	8
8	15	2015100831	トラストケンシン	牡6	52.0	00733	吉田豊	01134	高橋文	462	6
8	16	2016100272	ヴァンケドミンゴ	牡5	56.0	01034	酒井	01062	藤岡	466	-10
