waku	umaban	horse_id	horse_name	barei	impost	jockey_id	jockey_name	trainer_id	trainer_name	weight	gain
1	1	2015102635	ミスルーア			a02d8	瀬川将輝	05571	松浦裕之	462	-2
2	2	2016106611	ジュンユウコー			05559	藤田凌	05625	荒山勝徳	460	1
2	3	2016104248	スカテナート			05549	張田昂	05508	栗田裕光	467	-2
3	4	2014109085	カヴァレリア			05420	真島大輔	05625	荒山勝徳	511	-3
3	5	2015104137	ベルリラ			a02d7	西啓太	a0251	荒井朋弘	422	2
4	6	2018103331	マロカオブジャガー			05524	笹川翼	05622	宗形竹見	507	5
4	7	2017102609	ドンナフォルテ			a02d9	高橋昭平	a0194	立花貢	464	0
5	8	2018101142	イチマンボルト			05380	矢野貴之	a027b	立花伸	513	0
5	9	2015101573	プリヒストリー			05399	和田譲治	05662	堀江仁	485	0
6	10	2018103894	ハイブランド			05583	吉井章	05504	宮浦正行	471	-2
6	11	2016103508	オーシャンブラック			a041e	田中洸多	a0251	荒井朋弘	559	0
7	12	2018106651	トランセンデンタル			05443	本田正重	05612	阪本一栄	449	-3
7	13	2018105881	セレーネカグラ			05562	岡村健司	a0268	市村誠	461	3
8	14	2015101063	ムゲンノカノウセイ			05404	御神本訓	a03d7	坂井英光	471	10
8	15	2018106410	チームロックス			05539	早田功駿	05667	渡辺和雄	452	1
